OBJECTID,SEGID,SUBAREAID,FAC_WDAVG,FAC_SPR,FAC_FAL,FAC_SPRFAL,aadtAdjFac,DYVOL2019,DYVOL2023,DYVOL2028,DYVOL2032,DYVOL2042,DYVOL2050,M2019,M2023,M2028,M2032,M2042,M2050,MF2019,MF2023,MF2028,MF2032,MF2042,MF2050,CO_FIPS,PLANAREA,F_AREA,ADJHIST,ADJ2019,ADJ2023,ADJ2028,ADJ2032,ADJ2042,ADJ2050,OV_REV,OV_LTPRV,OV_ZERO,OV_HIADJ,OV_50LT19,OV_503X19,OV_FURREV,NOTES,NOTES_FURR,OV_SEG,NOTES_SEG,FL_REV,FL_LTPRV,FL_ZERO,FL_HIADJ,FL_50LT19,FL_503X19,FL_FURREV,FL_SEG,CO_NAME,Shape__Length
3082,2875_002.0,1,1.0924,1.0104,1.0243,1.01735,-166,4578.5,4995.1,5666.5,5867.3,6744.3,7947.1,4191,4573,5187,5371,6174,7275,4000,4400,5000,5200,6000,7100,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Utah,1578.31883508036
3083,2875_002.8,1,1.0924,1.0104,1.0243,1.01735,-583,5034.1,5564.2,5930.2,6236.8,7038.6,8418.2,4608,5094,5429,5709,6443,7706,4000,4500,4800,5100,5900,7100,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Utah,1068.32503069995
3084,2875_003.3,1,1.0924,1.0104,1.0243,1.01735,-434,4871.0,6092.6,6403.9,7666.2,8381.6,10059.6,4459,5577,5862,7018,7673,9209,4000,5100,5400,6600,7200,8800,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Utah,705.89649196725
3085,2877_000.0,1,1.0918,1.0107,1.0324,1.02155,-1170,2588.4,2901.6,3236.2,3411.7,4013.3,4240.0,2371,2658,2964,3125,3676,3883,1200,1500,1800,2000,2500,2700,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,1,0,0,0,0,Utah,4182.33540060455
3086,2877_002.0,1,1.0918,1.0107,1.0324,1.02155,0,4213.7,4728.0,5505.8,5971.8,6571.0,7374.0,3859,4330,5043,5470,6019,6754,3900,4300,5000,5500,6000,6800,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Utah,1196.56563784372
3087,2878_000.0,1,1.0918,1.0107,1.0324,1.02155,-4523,6423.8,3859.6,6705.0,9685.0,13732.4,10016.4,5884,3535,6141,8871,12578,9174,1400,-988,1600,4300,8100,4700,49,MAG,MAG,0.0,0,4517,4600,4600,4600,4600,0,1,0,1,0,1,0,Match to tdm. Pony Express freeway in 2050. High growth area.,,0,,0,1,0,1,0,1,0,0,Utah,583.924171369768
3088,2878_000.3,1,1.0918,1.0107,1.0324,1.02155,-9226,11559.1,8703.6,10248.0,13866.8,19426.7,15153.0,10587,7972,9386,12701,17793,13879,1400,-1254,150,3500,8600,4700,49,MAG,MAG,0.0,0,9324,9350,9100,9500,9500,0,1,0,1,0,1,0,Match to tdm. Pony Express freeway in 2050. High growth area.,,0,,0,1,0,1,0,1,0,0,Utah,1974.06681592346
3089,2878_001.2,1,0.984,1.0276,1.0316,1.0296,-11754,12904.8,11537.4,15551.3,0.0,0.0,0.0,13115,11725,15804,0,0,0,1400,-29,4000,0,0,0,49,MAG,MAG,0.0,0,10529,10500,0,0,0,0,1,1,1,1,0,0,Match to tdm. Pony Express freeway in 2050. High growth area.,,0,,0,1,1,1,1,0,0,0,Utah,1766.47492644952
3090,2878_002.0,1,1.0918,1.0107,1.0324,1.02155,-5892,7918.5,9699.9,12904.1,13621.3,16413.5,21400.8,7253,8884,11819,12476,15033,19601,1400,3000,5900,6600,9100,13500,49,MAG,MAG,0.0,0,6000,6000,5900,6000,6000,0,0,0,1,0,1,0,Match to tdm. High growth area.,,0,,0,0,0,1,0,1,0,0,Utah,1630.31740653863
3091,2878_002.8,1,1.0924,1.0104,1.0243,1.01735,-11745,15967.0,18840.5,32893.6,32799.3,39034.1,34397.0,14616,17247,30111,30025,35732,31488,2900,5500,18500,18500,24000,19500,49,MAG,MAG,5600.0,0,0,-600,400,-100,-100,0,1,0,1,0,1,0,Use same hist adj as adjacent segment. Match to tdm. Pony Express and Foothill freeways in 2050. High growth area.,,0,,0,1,0,1,0,1,0,0,Utah,521.674652633419
3092,2878_003.1,1,1.0924,1.0104,1.0243,1.01735,-10415,14513.3,16242.7,29477.9,30522.1,35631.2,28618.0,13286,14869,26985,27940,32617,26197,2900,4500,16500,17500,22000,16000,49,MAG,MAG,5600.0,0,0,-100,-100,-100,-100,0,1,0,1,0,1,0,Pony Express and Foothill freeways in 2050. High growth area. Lehi 2019 Count 8400 obs,,0,,0,1,0,1,0,1,0,0,Utah,1109.28461767723
3093,2878_003.6,1,1.0924,1.0104,1.0243,1.01735,-14250,17984.5,20387.9,32109.2,32855.3,35940.3,27880.3,16463,18663,29393,30076,32900,25522,2200,4400,15000,16000,18500,11500,49,MAG,MAG,9700.0,0,0,-200,-200,-200,-200,0,1,0,1,0,1,0,Pony Express and Foothill freeways in 2050. High growth area. Lehi 2019 Count 11900 obs,,0,,0,1,0,1,0,1,0,0,Utah,1655.71067706283
3094,2878_004.4,1,1.0924,1.0104,1.0243,1.01735,-14952,18751.4,21262.0,33862.6,34909.6,37828.4,30022.9,17165,19464,30998,31957,34629,27483,2200,4500,16000,17000,19500,12500,49,MAG,MAG,10400.0,0,-300,-400,-400,-400,-400,0,1,0,1,0,1,0,Pony Express and Foothill freeways in 2050. High growth area. Lehi count 2019 12600 obs,,0,,0,1,0,1,0,1,0,0,Utah,1093.87809511194
3095,2878_004.9,1,1.0924,1.0104,1.0243,1.01735,-19822,22868.2,27280.4,35307.9,38601.0,41501.5,35083.0,20934,24973,32321,35336,37991,32116,1100,5200,12500,15500,18000,12500,49,MAG,MAG,12700.0,0,-300,-200,-200,-200,-200,0,1,0,1,0,1,0,Pony Express and Foothill freeways in 2050. High growth area. Lehi count 2019 13800 obs,,0,,0,1,0,1,0,1,0,0,Utah,907.461606849992
3096,2878_005.4,1,1.0946,1.0117,1.0095,1.0106,-27330,31126.2,56345.5,51224.5,44458.6,47377.5,41968.4,28436,51476,46797,40616,43283,38341,1100,24000,19500,13500,16000,11000,49,MAG,MAG,15500.0,0,0,0,0,0,0,0,1,0,1,0,1,0,2100 N Freeway in 2028. SR-92 extension in 2032. Pony Express and Foothill freeways in 2050. High growth area. Lehi count 2019 16600 obs,,0,,0,1,0,1,0,1,0,0,Utah,1198.33711980756
3097,2878_005.9,1,1.0946,1.0117,1.0095,1.0106,-15853,18563.7,51748.9,45408.2,43340.9,46080.2,41275.8,16959,47277,41484,39595,42098,37709,1100,31500,25500,23500,26000,22000,49,MAG,MAG,10100.0,0,-100,-100,-100,-100,-100,0,1,0,1,0,1,0,2100 N Freeway in 2028. SR-92 extension in 2032. Pony Express and Foothill freeways in 2050. High growth area. Lehi count 2019 11200 obs,,0,,0,1,0,1,0,1,0,0,Utah,667.55709745867
3098,2878_006.2,1,1.0946,1.0117,1.0095,1.0106,-14180,16732.4,22602.1,30084.2,31405.7,33660.6,31766.4,15286,20649,27484,28691,30752,29021,1100,6500,13500,14500,16500,15000,49,MAG,MAG,0.0,0,0,0,0,0,0,1,1,0,1,0,1,0,,,0,,1,1,0,1,0,1,0,0,Utah,1271.23458029875
3099,2878_006.8,1,1.0946,1.0117,1.0095,1.0106,-17211,20056.5,18541.0,20617.3,19457.2,20324.2,18558.0,18323,16939,18835,17776,18568,16954,1100,-272,1600,550,1400,-257,49,MAG,MAG,15400.0,0,-11,-500,550,0,-160,0,1,1,1,1,0,0,Traverse Mtn Blvd north connection in 2023. north lehi interchange in 2050. Lehi count 2019 16500 obs,,0,,0,1,1,1,1,0,0,0,Utah,396.293755414578
3100,2878_007.0,1,1.0946,1.0117,1.0095,1.0106,-10698,12927.6,11558.2,12866.1,12704.1,13413.6,10401.2,11810,10559,11754,11606,12254,9502,1100,-139,1100,900,1600,-1196,49,MAG,MAG,0.0,0,10639,10400,10600,10400,10696,0,1,0,1,0,1,0,match tdm. north lehi interchange in 2050.,,0,,0,1,0,1,0,1,0,0,Utah,246.59688510105
3101,2879_000.0,1,1.0946,1.0117,1.0095,1.0106,-461,7177.7,2751.7,3105.4,3027.3,3206.5,3818.7,6557,2514,2837,2766,2929,3489,6100,2100,2400,2300,2500,3000,49,MAG,MAG,2071.0,0,29,29,129,29,29,0,1,0,0,1,0,0,i-15 reconstruction in 2023. Lehi count 2017 8000 obs,,0,,0,1,0,0,1,0,0,0,Utah,884.806222713157
3102,2879_000.5,1,1.0946,1.0117,1.0095,1.0106,3909,2393.8,805.9,997.2,485.5,452.7,477.8,2187,736,911,444,414,437,6100,4600,4800,4400,4300,4300,49,MAG,MAG,0.0,0,0,0,500,600,600,0,1,0,0,1,0,0,i-15 reconstruction in 2023.,,0,,0,1,0,0,1,0,0,0,Utah,133.634928424945
3103,2879_000.6,1,1.0946,1.0117,1.0095,1.0106,0,4748.0,6482.3,6571.3,14081.5,15113.4,13188.2,4338,5922,6003,12865,13807,12048,4300,5900,6000,13000,14000,12000,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,Should be gone?,1,1,0,0,0,0,0,1,Utah,935.829931713723
3104,2879_000.9,1,1.0946,1.0117,1.0095,1.0106,0,2496.6,13164.7,10713.9,0.0,0.0,0.0,2281,12027,9788,0,0,0,2300,12000,9800,0,0,0,49,MAG,MAG,0.0,0,-12000,-9800,0,0,0,1,1,1,1,1,1,1,looks good. segment goes away in 2023 with I-15 construction,,0,,0,1,1,0,1,0,0,0,Utah,1627.18094047494
3105,2880_000.0,1,1.0918,1.0107,1.0324,1.02155,-4505,5495.2,6868.8,10281.0,18597.7,32304.6,17235.3,5033,6291,9417,17034,29588,15786,550,1800,4900,12500,25000,11500,49,MAG,MAG,0.0,0,4500,4500,4500,4500,4500,0,1,0,1,0,1,0,match to tdm. pioneer xing in 2050.,,0,,0,1,0,1,0,1,0,0,Utah,1083.21750918504
3106,2880_000.5,1,1.0924,1.0104,1.0243,1.01735,-4434,5420.6,6702.6,10120.8,18440.0,31658.8,16718.9,4962,6136,9265,16880,28981,15305,550,1700,4800,12500,24500,11000,49,MAG,MAG,0.0,0,4400,4500,4500,4500,4500,0,1,0,1,0,1,0,match to tdm. pioneer xing in 2050.,,0,,0,1,0,1,0,1,0,0,Utah,1085.89573378909
3107,2880_001.0,1,1.0918,1.0107,1.0324,1.02155,-4915,5943.2,6707.8,10561.5,19094.2,32206.6,17108.6,5443,6144,9673,17489,29499,15670,550,1200,4800,12500,24500,11000,49,MAG,MAG,0.0,0,0,0,0,0,0,0,1,0,1,0,1,0,match to tdm. pioneer xing in 2050.,,0,,0,1,0,1,0,1,0,0,Utah,1090.6193298757
3108,2880_001.5,1,1.0918,1.0107,1.0324,1.02155,-2227,3008.3,2137.3,6725.8,18561.1,31407.8,16089.6,2755,1958,6160,17000,28767,14737,550,-269,3900,15000,26500,12500,49,MAG,MAG,0.0,0,2183,2200,2500,2500,2500,0,1,0,0,0,1,0,match to tdm. pioneer xing in 2050.,,0,,0,1,0,1,0,1,0,0,Utah,914.315281433376
3109,2880_002.0,1,1.0918,1.0107,1.0324,1.02155,-3468,4363.0,3545.0,1789.3,1629.7,1243.9,1486.3,3996,3247,1639,1493,1139,1361,550,-221,-1829,-1975,-2329,-2107,49,MAG,MAG,1750.0,0,971,3200,3425,3479,3457,1,1,1,1,1,1,1,match to tdm. vineyard connector connection in 2028. Lehi count 2019 2300 obs,,0,,0,1,0,1,0,0,0,0,Utah,1242.61881237989
3110,2880_002.6,1,1.0924,1.0104,1.0243,1.01735,-124,1283.3,1327.0,1438.3,1432.0,1861.3,2991.4,1175,1215,1317,1311,1704,2738,1100,1100,1200,1200,1600,2600,49,MAG,MAG,1500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lehi count 2019 2600 vpd,,0,,0,0,0,0,0,0,0,0,Utah,912.13233900926
3111,2880_003.0,1,1.0924,1.0104,1.0243,1.01735,-1433,2713.7,2721.1,2924.2,2978.1,3283.5,4763.2,2484,2491,2677,2726,3006,4360,1100,1100,1200,1300,1600,2900,49,MAG,MAG,1700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lehi count 2019 2800 vpd,,0,,0,0,0,1,0,0,0,0,Utah,1199.00970199071
3112,2881_000.0,1,0.984,1.0276,1.0316,1.0296,-71,1758.3,3415.5,5725.5,3303.7,6905.0,6535.2,1787,3471,5819,3357,7017,6641,1700,3400,5700,3300,6900,6600,49,MAG,MAG,0.0,0,0,0,3000,0,0,0,1,0,0,0,1,0,smoothing. new freeway in 2050,,0,,0,1,0,0,0,1,0,0,Utah,2682.4340398627
3113,2881_001.3,1,0.984,1.0276,1.0316,1.0296,-70,1757.9,3414.8,5687.4,3281.2,7235.3,10950.3,1786,3470,5780,3335,7353,11128,1700,3400,5700,3300,7300,11000,49,MAG,MAG,0.0,0,0,0,3000,0,0,0,0,0,0,0,1,0,smoothing,,0,,0,0,0,0,0,1,0,0,Utah,1481.09062521599
3114,2881_002.0,1,0.984,1.0276,1.0316,1.0296,-70,1757.9,3414.8,5646.2,3259.8,4752.3,8109.6,1786,3470,5738,3313,4830,8241,1700,3400,5700,3200,4800,8200,49,MAG,MAG,0.0,0,0,-1500,1500,1500,0,0,0,0,0,0,1,0,smoothing,,0,,0,0,0,0,0,1,0,0,Utah,1020.79228715746
3115,2881_002.4,1,0.984,1.0276,1.0316,1.0296,-72,1759.1,3415.4,5718.7,3161.5,4817.3,14217.1,1788,3471,5812,3213,4896,14448,1700,3400,5700,3100,4800,14500,49,MAG,MAG,0.0,0,0,-2300,300,0,0,1,1,1,1,1,1,1,,,0,,1,0,0,0,0,1,0,0,Utah,503.87131544419
3116,2881_002.8,1,0.984,1.0276,1.0316,1.0296,-73,1759.9,3415.8,5771.7,3303.2,5614.7,24986.5,1789,3471,5866,3357,5706,25393,1700,3400,5800,3300,5600,25500,49,MAG,MAG,0.0,0,0,-2000,500,0,0,1,1,1,1,1,1,1,smoothing,,0,,0,0,0,0,0,1,0,0,Utah,793.608255410267
3117,2881_003.1,1,0.984,1.0276,1.0316,1.0296,-74,1760.9,3839.9,6652.1,7492.9,13419.5,16898.1,1790,3902,6760,7615,13638,17173,1700,3800,6700,7500,13500,17000,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,none,,0,,0,0,0,0,0,1,0,0,Utah,720.920396227092
3118,2881_003.4,1,1.0918,1.0107,1.0324,1.02155,-272,2170.8,4821.1,6216.3,2678.4,4841.9,10398.4,1988,4416,5694,2453,4435,9524,1700,4100,5400,2200,4200,9300,49,MAG,MAG,0.0,0,0,0,3500,3000,0,0,0,0,0,0,1,0,smoothing,,0,,0,0,0,0,0,1,0,0,Utah,2768.72709382624
3119,2881_004.7,1,1.0924,1.0104,1.0243,1.01735,-11431,14361.8,20585.6,27456.6,21705.7,26976.8,18474.3,13147,18844,25134,19870,24695,16912,1700,7400,13500,8400,13500,5500,49,MAG,MAG,10000.0,0,100,-3000,3100,0,0,0,1,0,1,0,1,0,adjust up 10000 since model volume seems a little too high to go to. new freeway in 2050,,0,,0,1,0,1,0,1,0,0,Utah,1957.86225819074
3120,2881_005.7,1,1.0918,1.0107,1.0324,1.02155,-12856,15909.6,21380.9,28142.8,21882.6,27770.9,19151.9,14572,19583,25777,20043,25436,17542,1700,6700,13000,7200,12500,4700,49,MAG,MAG,10000.0,0,-200,-3000,2800,0,100,1,1,1,1,1,1,1,smooth,,0,,0,1,0,1,0,0,0,0,Utah,1075.89918440414
3121,2881_006.2,1,0.984,1.0276,1.0316,1.0296,-14326,15785.1,21296.6,28447.6,26865.2,30786.4,18345.0,16042,21643,28910,27302,31287,18643,1700,7300,14500,13000,17000,4300,49,MAG,MAG,0.0,0,0,-1500,0,0,0,1,1,1,1,1,1,1,,,0,,1,1,0,1,0,0,0,0,Utah,791.02106767114
3122,2881_006.5,1,0.984,1.0276,1.0316,1.0296,-14922,16372.0,22205.8,29264.2,30713.2,36013.9,24764.9,16638,22567,29740,31213,36599,25168,1700,7600,15000,16500,21500,10000,49,MAG,MAG,10000.0,0,0,0,0,0,0,0,1,0,1,0,1,0,cedar valley fwy in 2050. adjust up just 10000 since model volume seems a little too high to go to.,,0,,0,1,0,1,0,1,0,0,Utah,1220.43263640439
3123,2881_007.1,1,0.984,1.0276,1.0316,1.0296,-17103,18518.1,26772.3,34684.5,39946.6,53039.0,35892.0,18819,27208,35248,40596,53901,36476,1700,10000,18000,23500,37000,19500,49,MAG,MAG,10000.0,0,-200,0,0,0,0,0,1,0,1,0,1,0,cedar valley freeway in 2050. adjust up 10000 since model volume seems a little too high to go to.,,0,,0,1,0,1,0,1,0,0,Utah,3204.42833723341
3124,2881_008.6,1,1.0924,1.0104,1.0243,1.01735,-17786,21304.5,31026.7,38796.4,45755.6,56153.6,42441.7,19502,28402,35515,41885,51404,38852,1700,10500,17500,24000,33500,21000,49,MAG,MAG,10000.0,0,0,0,0,0,0,0,1,0,1,0,1,0,cedar valley fwy in 2050. adjust up 10000 since model volume seems a little too high to go to.,,0,,0,1,0,1,0,1,0,0,Utah,2254.28262442816
3125,2881_009.7,1,1.0924,1.0104,1.0243,1.01735,4906,15082.1,22498.1,30357.3,40482.0,35020.5,29238.8,13806,20595,27790,37058,32058,26766,18500,25500,32500,42000,37000,31500,49,MAG,MAG,0.0,0,0,0,-2000,5000,0,0,1,0,0,0,0,0,smooth ft change of ranches in 2042. Cedar Valley Fwy in 2050,,0,,0,1,0,0,0,0,0,0,Utah,1372.00746224702
3126,2881_010.3,1,1.0924,1.0104,1.0243,1.01735,-6871,27946.9,34632.4,36591.3,42086.5,33403.6,31206.7,25583,31703,33496,38527,30578,28567,18500,25000,26500,31500,23500,21500,49,MAG,MAG,0.0,0,0,0,-3000,5000,0,0,1,0,0,0,0,0,smooth ft change of ranches in 2042. Cedar Valley Fwy in 2050,,0,,0,1,0,0,0,0,0,0,Utah,891.152742463672
3127,2881_010.8,1,1.0918,1.0107,1.0324,1.02155,-10207,31573.6,37350.6,38643.3,39794.9,34277.1,34571.6,28919,34210,35394,36449,31395,31665,18500,24000,25000,26000,21000,21500,49,MAG,MAG,0.0,0,0,0,0,5000,0,0,1,0,0,0,0,0,smooth ft change of ranches in 2042. Cedar Valley Fwy in 2050,,0,,0,1,0,0,0,0,0,0,Utah,2365.00715036415
3128,2881_011.9,1,1.0918,1.0107,1.0324,1.02155,-6700,27744.3,25979.5,30154.2,33321.0,37245.5,20032.3,25412,23795,27619,30519,34114,18348,18500,17000,21000,24000,27500,11500,49,MAG,MAG,0.0,0,2000,0,0,0,0,0,1,0,0,1,0,0,smooth ft change. Foothill Fwy in 2050,,0,,0,1,0,0,1,0,0,0,Utah,2074.51726097969
3129,2882_000.0,1,1.0924,1.0104,1.0243,1.01735,-3160,4410.9,5246.5,6998.6,5724.5,4007.4,4345.1,4038,4803,6407,5240,3668,3978,900,1600,3200,2100,500,800,49,MAG,MAG,0.0,0,3100,1700,3100,3150,3200,0,1,0,1,0,1,0,match tdm. smooth. new 2042 parallel corridor connectivity.,,0,,0,1,0,1,0,1,0,0,Utah,1086.62955429449
3130,2882_000.5,1,1.0924,1.0104,1.0243,1.01735,-2788,4004.6,4728.4,6481.4,4901.7,3510.3,3884.8,3666,4328,5933,4487,3213,3556,900,1500,3100,1700,400,750,49,MAG,MAG,0.0,0,2800,1200,2800,2750,2750,0,1,0,1,0,1,0,match tdm. smooth. new 2042 parallel corridor connectivity.,,0,,0,1,0,1,0,1,0,0,Utah,1085.32317046431
3131,2882_001.0,1,1.0924,1.0104,1.0243,1.01735,-4483,5856.1,7018.3,6847.1,5851.4,3814.4,4402.6,5361,6425,6268,5356,3492,4030,900,1900,1800,850,-991,-453,49,MAG,MAG,0.0,0,3500,4000,5200,4467,4466,0,1,0,1,0,1,0,match tdm. smooth. new 2042 parallel corridor connectivity.,,0,,0,1,0,1,0,1,0,0,Utah,1085.09438336462
3132,2882_001.5,1,1.0924,1.0104,1.0243,1.01735,-3456,4734.8,5489.9,5483.3,4773.2,4418.3,4658.0,4334,5026,5019,4369,4045,4264,900,1600,1600,900,600,800,49,MAG,MAG,0.0,0,3400,3400,4050,3500,3500,0,1,0,1,0,1,0,match tdm. smooth. new 2042 parallel corridor connectivity.,,0,,0,1,0,1,0,1,0,0,Utah,907.699603259541
3133,2883_007.5,1,1.1568,1.0112,1.0105,1.01085,-3255,4922.6,12223.0,13862.7,22436.6,30833.9,110942.8,4255,10566,11984,19395,26654,95905,1000,7300,8700,16000,23500,92500,49,MAG,MAG,0.0,0,3200,3300,3500,3000,3500,0,0,0,1,0,1,0,none,,0,,0,0,0,1,0,1,0,0,Utah,1049.21648373608
3134,2883_008.0,1,1.1568,1.0112,1.0105,1.01085,-2627,4196.2,16728.6,11992.0,18582.1,23431.0,99023.7,3627,14461,10367,16063,20255,85601,1000,12000,7700,13500,17500,83000,49,MAG,MAG,0.0,0,2500,6800,4500,3000,2500,1,0,1,1,1,1,1,smoothing,,0,,0,0,0,1,0,1,0,0,Utah,2439.40784747313
3135,2884_000.0,1,1.0946,1.0117,1.0095,1.0106,-823,2762.3,2869.4,3089.6,2834.7,2976.8,4702.8,2524,2621,2823,2590,2720,4296,1700,1800,2000,1800,1900,3500,49,MAG,MAG,900.0,0,0,0,0,0,0,0,1,0,0,0,0,0,Lehi count 2018 2600 vpd,,0,,0,1,0,0,0,0,0,0,Utah,1490.99917699652
3136,2885_000.0,1,1.0918,1.0107,1.0324,1.02155,-4516,5476.4,4691.9,6527.8,5193.6,5084.3,6848.1,5016,4297,5979,4757,4657,6272,500,-219,1500,250,150,1800,49,MAG,MAG,0.0,0,4519,3200,4550,4650,4500,0,0,0,1,0,1,0,match tdm. foothill freeway in 2050.,,0,,0,0,0,1,0,1,0,0,Utah,2128.9590030661
3137,2886_000.0,1,1.0946,1.0117,1.0095,1.0106,-24,9145.0,9376.0,8674.6,9564.8,10030.8,8515.1,8355,8566,7925,8738,9164,7779,8300,8500,7900,8700,9100,7800,49,MAG,MAG,0.0,0,0,700,-100,-500,800,0,0,0,0,0,0,0,"smoothing, dip in 2050 due to large increases in traffic to the west",,0,,0,0,0,0,0,0,0,0,Utah,408.670596506616
3138,2886_000.2,1,1.0946,1.0117,1.0095,1.0106,-5797,9927.5,9944.5,9812.2,10777.2,10928.5,9700.4,9070,9085,8964,9846,9984,8862,3300,3300,3200,4000,4200,3100,49,MAG,MAG,0.0,0,5300,5800,5000,5000,6300,0,0,0,0,0,0,0,"smoothing, dip in 2050 due to large increases in traffic to the west",,0,,0,0,0,1,0,0,0,0,Utah,333.392344875532
3139,2886_000.3,1,1.0946,1.0117,1.0095,1.0106,-4106,8077.2,6740.4,6787.6,6930.4,7625.7,7742.4,7379,6158,6201,6331,6967,7073,3300,2100,2100,2200,2900,3000,49,MAG,MAG,0.0,0,4100,4100,4100,4100,4100,0,0,0,0,0,0,0,"none, drop in 2023 due to 1120N",,0,,0,0,0,1,0,0,0,0,Utah,616.616688629361
3140,2886_000.6,1,1.0924,1.0104,1.0243,1.01735,-4424,7844.2,4513.3,4573.9,4821.8,5306.5,5282.1,7181,4132,4187,4414,4858,4835,2800,-292,-237,-10,450,400,49,MAG,MAG,0.0,0,4392,4437,4410,4250,4400,0,0,0,0,0,0,0,"smoothing, drop in 2023 due to 1120N",,0,,0,0,0,1,0,0,0,0,Utah,1253.08852468445
3141,2886_002.3,1,1.0924,1.0104,1.0243,1.01735,-2196,2410.1,7624.3,8294.3,7647.5,8071.6,9018.9,2206,6979,7593,7001,7389,8256,10,4800,5400,4800,5200,6100,49,MAG,MAG,0.0,0,2300,1700,2400,2400,2300,0,0,0,1,0,1,0,match to tdm,,0,,0,0,0,1,0,1,0,0,Utah,864.392654957943
3142,2886_002.7,1,1.0924,1.0104,1.0243,1.01735,-2430,2665.1,9413.2,10098.3,9511.4,9912.0,10644.3,2440,8617,9244,8707,9074,9744,10,6200,6800,6300,6600,7300,49,MAG,MAG,0.0,0,0,-500,0,0,0,0,0,0,1,0,1,0,smoothing,,0,,0,0,0,1,0,1,0,0,Utah,2023.37058766587
3143,2886_003.7,1,1.0924,1.0104,1.0243,1.01735,-2102,2306.9,8162.8,8916.1,8839.9,9087.6,11092.4,2112,7472,8162,8092,8319,10154,10,5400,6100,6000,6200,8100,49,MAG,MAG,0.0,0,2100,2100,2200,2100,2000,0,0,0,1,0,1,0,match to tdm,,0,,0,0,0,1,0,1,0,0,Utah,1058.35961744189
3144,2887_000.0,1,1.0924,1.0104,1.0243,1.01735,-3940,11468.4,11640.1,11425.7,11215.8,11848.3,11115.2,10498,10656,10459,10267,10846,10175,6600,6700,6500,6300,6900,6200,49,MAG,MAG,0.0,0,0,200,200,100,0,0,1,0,0,1,0,0,"smoothing, dip in 2050 due to new connection to I15 to the south",,0,,0,1,0,0,1,0,0,0,Utah,1601.03930104077
3145,2887_000.7,1,1.0924,1.0104,1.0243,1.01735,-3974,11505.4,11990.9,11371.9,11086.5,11172.0,10963.6,10532,10977,10410,10149,10227,10036,6600,7000,6400,6200,6300,6100,49,MAG,MAG,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,"smoothing, dip in 2050 due to new connection to I15 to the south",,0,,0,1,0,0,1,0,0,0,Utah,751.505503522782
3146,2888_000.0,1,1.0946,1.0117,1.0095,1.0106,-5777,16260.6,20137.9,21610.4,24363.8,25080.5,22803.0,14855,18397,19743,22258,22913,20832,9100,12500,14000,16500,17000,15000,49,MAG,MAG,0.0,0,0,0,-1500,0,0,0,1,0,0,0,0,0,dip in 2050 due to new connection to I15 to the south,,0,,0,1,0,0,0,0,0,0,Utah,552.971681968347
3147,2888_000.2,1,1.0924,1.0104,1.0243,1.01735,-57,9979.2,10674.3,11372.8,11428.4,11977.7,11903.7,9135,9771,10411,10462,10965,10897,9100,9700,10500,10500,11000,11000,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Utah,1228.4541052517
3148,2888_000.8,1,1.0924,1.0104,1.0243,1.01735,4016,5529.6,4909.7,5285.0,5483.7,5928.5,6147.0,5062,4494,4838,5020,5427,5627,9100,8500,8900,9000,9400,9600,49,MAG,MAG,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,dip in 23 due to 1120N,,0,,0,1,0,0,0,0,0,0,Utah,1062.72711882652
3149,2888_001.3,1,1.0924,1.0104,1.0243,1.01735,-1892,3159.0,2991.7,3275.4,3390.7,3679.1,3819.6,2892,2739,2998,3104,3368,3497,1000,850,1100,1200,1500,1600,49,MAG,MAG,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,dip in 23 due to 1120N,,0,,0,1,0,1,0,0,0,0,Utah,813.453556617129
3150,2888_001.7,1,1.0924,1.0104,1.0243,1.01735,-3615,5041.4,4865.0,5307.9,5616.7,5939.7,6252.4,4615,4453,4859,5142,5437,5724,1000,850,1200,1500,1800,2100,49,MAG,MAG,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,dip in 23 due to 1120N,,0,,0,1,0,1,0,0,0,0,Utah,1313.44038637268
