OBJECTID,SEGID,FAC_WDAVG,aadtAdjFactor,M2019,M2023,M2028,M2032,M2042,M2050,MF2019,MF2023,MF2028,MF2032,MF2042,MF2050,CO_NAME,PLANAREA,AADT2019,ADJ2019,ADJ2023,ADJ2028,ADJ2032,ADJ2042,ADJ2050,NOTES,FL_NOREV,FL_LTPRV,FL_ZERO,OV_NOREV,OV_LTPRV,OV_ZERO,FL_HIADJ,OV_HIADJ,FL_50LT19,OV_50LT19,FL_503X19,OV_503X19,Shape__Length,GlobalID,CreationDate,Creator,EditDate,Editor
5618,2410_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAN JUAN,UDOT,742,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,9407.46921687112,97b6a6b9-f74f-4b5a-b037-0ef799307d41,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5619,2410_004.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAN JUAN,UDOT,742,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,31123.6131683016,08cb9b3b-cb15-4d56-b14b-e89a47745709,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5620,2412_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAN JUAN,UDOT,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,6804.8135077529,14300b9a-d604-43d3-9001-8351c40b563f,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5621,2412_003.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAN JUAN,UDOT,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,3867.229173689,63da5958-7635-4241-b11a-5ab754bee517,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5622,2414_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAN JUAN,UDOT,807,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,8619.57744032764,e1b9c8e5-f889-4384-98ba-6b70b2d6f015,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5623,2414_004.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAN JUAN,UDOT,807,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,9476.96543854378,0eb09f00-7bab-478f-849c-881f140602c8,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5624,2414_008.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAN JUAN,UDOT,807,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,7364.74788659174,0339fd7f-d813-4244-ad1b-4bd0726e3091,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5625,2415_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAN JUAN,UDOT,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,35449.0158016538,6a5d6c40-2051-4859-943a-25093453b0cf,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5626,2416_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAN JUAN,UDOT,772,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,22446.2947120263,d94edb19-8757-4fa4-8277-de1662c7fc5d,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5627,2416_011.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAN JUAN,UDOT,772,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,17484.5460045709,42da18bc-bb27-4f96-b602-70ecc055aede,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5628,2416_019.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAN JUAN,UDOT,288,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,13338.821951952,b50b9261-8ac6-44bc-a28f-74db0d21c230,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5629,2416_026.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAN JUAN,UDOT,288,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,18964.8119115708,1414617f-8846-4607-8f58-6f4828c88405,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5630,2416_035.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAN JUAN,UDOT,288,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,8813.95675734859,3d716ceb-ea35-4604-b138-763519ec656c,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5631,2417_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAN JUAN,UDOT,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1844.65551332171,b7502399-cb12-408e-9432-f7b7dc7e982b,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5632,2417_000.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAN JUAN,UDOT,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,15301.0145473354,ecc41813-5f65-49a7-9aaa-f301ca23cc59,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5633,2419_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAN JUAN,UDOT,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,16187.898608038,cd0023a3-083e-4081-99a7-73315ec201a0,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5634,2420_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAN JUAN,UDOT,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,19822.6063134403,0600ecaa-da7f-4955-85c8-55321fcb23a8,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5635,2421_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAN JUAN,UDOT,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,32510.7655126847,db92ea9e-7893-4bb5-9931-ec15f45c0ef6,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5636,2422_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAN JUAN,UDOT,258,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,10168.610457566,4f17df7c-8a9a-4339-b251-f06a8fda06fc,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5637,2422_005.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAN JUAN,UDOT,258,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,8890.53422642343,a23ec295-6910-4199-aac3-988b452f00be,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5638,2424_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAN JUAN,UDOT,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,3447.36939094255,5415d381-a6be-4336-bfd2-4993c8839c73,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5639,2424_001.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAN JUAN,UDOT,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,3519.34678046571,80ec8ba6-3844-47d3-94a8-e4449fd93834,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5640,2424_003.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAN JUAN,UDOT,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,9768.58682671355,79370701-a906-487d-9796-62b18271c068,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5641,2426_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAN JUAN,UDOT,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,18233.4572583253,5f6cd957-1c44-4a11-a594-38bca13a8bd1,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5642,2426_009.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAN JUAN,UDOT,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,69312.7669530142,3ce5e087-f225-449e-aa10-6048025b13f6,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5643,2427_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAN JUAN,UDOT,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,19893.8450937656,0e8f068e-6f0f-46b0-b3a6-62b7926f6a7a,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5644,2428_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAN JUAN,UDOT,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,108492.960291638,e8b23398-7275-42a5-a31e-764cd3e92605,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5645,2428_053.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAN JUAN,UDOT,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,9424.36823934952,16adb81e-b810-4945-bc3f-f55daea60bbd,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5646,2430_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAN JUAN,UDOT,107,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,32810.9225939271,9450d88e-8481-4cbd-9f3a-f89ee8493c60,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5647,2430_016.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAN JUAN,UDOT,107,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,41276.821045145,a2557cea-1902-4b46-ae7b-684cfa52df4b,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5648,2430_036.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAN JUAN,UDOT,485,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,11706.0456220872,38e56e8f-f3c9-463b-bcc0-6e0bf7680ca0,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5649,2432_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAN JUAN,UDOT,1376,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,37705.0827417699,fb3331a3-e56e-4197-8f30-49334819fd3a,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5650,2434_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAN JUAN,UDOT,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,9984.08711598956,052557d5-8e76-4137-92e3-7a8905398f41,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5651,2438_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAN JUAN,UDOT,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,18071.6365434403,bcb0a301-c1c8-4f05-b765-8dd97caba83d,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5652,2440_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAN JUAN,UDOT,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,9303.02443935466,3232a0a3-7e31-4499-9ba1-4725ca1c841a,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5653,2440_004.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAN JUAN,UDOT,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,6105.86067408086,a4d83257-bfad-43c7-8399-51008f17b4a7,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5654,2444_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAN JUAN,UDOT,617,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,36875.1294774495,08ff440e-19ed-4493-a48f-602f34c10069,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5655,2444_000.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAN JUAN,UDOT,617,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,250.281936237255,8691ba75-4202-4e2f-a089-61fbe45a8dba,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5656,2444_018.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAN JUAN,UDOT,617,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,2517.65265339283,7c143538-6299-435c-9649-fd047f3ea353,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5657,2446_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAN JUAN,UDOT,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,13809.3278934354,ef9efef3-7971-4647-af55-ee4061580858,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5658,2446_000.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAN JUAN,UDOT,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,460.673288815902,5b7baa11-7917-46a3-838b-1da1ddd1d3df,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5659,2446_007.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAN JUAN,UDOT,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,30803.5992094261,4ab46d56-75c5-4cb3-8756-d254cd6bc289,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5660,2447_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAN JUAN,UDOT,76,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,18148.1241506265,851f9c2b-ce3d-4e7c-bffe-d114b0d6218c,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5661,2448_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAN JUAN,UDOT,141,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,9234.7383784669,b3c67fae-0a98-40e8-ab62-ebf700a4efde,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5662,2448_004.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAN JUAN,UDOT,141,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,18838.8788076861,622077eb-9800-42b4-898c-6e09edb2cea5,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5663,2450_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAN JUAN,UDOT,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,25384.1762271078,dcf650b3-dde5-41a4-ae1f-d63c7e264f76,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5664,2454_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAN JUAN,UDOT,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,33668.6658600354,76edbd09-8559-43e7-965a-41a89e101acb,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5665,2454_016.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAN JUAN,UDOT,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,533.007571660469,38051139-a76b-4c50-888e-e0f762924078,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5666,2456_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAN JUAN,UDOT,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,33047.494488143,07c77ebd-a80e-4775-a238-5c2d41297dcd,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5667,2457_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAN JUAN,UDOT,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,14416.5364078254,94b2be26-b15b-4f08-820b-6ccff8c9e673,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5668,2459_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAN JUAN,UDOT,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,8442.45400175272,c168f3d7-2241-47f0-bc04-1ff0c674019c,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5669,2459_004.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAN JUAN,UDOT,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,12694.2239835335,5ddff935-c79e-48c5-a9a5-829b3838255a,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5670,2460_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAN JUAN,UDOT,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,3685.2577509816,99535490-cb2d-4f88-807b-9608f18b4868,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5671,2460_001.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAN JUAN,UDOT,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,3560.68226104404,6ce80bd3-6ed6-4f24-8c05-e034c7d6c851,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5672,2460_003.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAN JUAN,UDOT,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1265.55985853854,bb0b99ac-4f1f-4e72-bc0e-17e9d36e452f,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5673,2460_004.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAN JUAN,UDOT,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1468.40281330473,1369d03b-7a96-46d2-8b91-658edf292ff4,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5674,2462_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAN JUAN,UDOT,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,598.558530728687,551499df-eec7-47b6-b1bd-24db480ad680,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5675,2464_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAN JUAN,UDOT,649,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,23720.873711083,9ccc0dd7-16d1-487c-851b-e2d527dc7cd3,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5676,2470_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SANPETE,UDOT,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,5242.23265918521,b3a01357-8696-47ec-88f5-7c72a588e1fd,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5677,2472_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SANPETE,UDOT,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,10403.1322383096,143b241f-2027-4274-a760-9d4e41a83c29,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5678,2472_005.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SANPETE,UDOT,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,7330.91904533641,d9c588d1-d6fb-4d44-b7c3-0868a233006a,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5679,2473_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SANPETE,UDOT,163,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,5839.58207763237,aae3ecdd-7536-4721-bad9-96078bbcfd2e,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5680,2474_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SANPETE,UDOT,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,14978.9624610557,013f9020-f38c-4ce0-9366-125a34c5e892,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5681,2475_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SANPETE,UDOT,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,28221.7635754927,5487d2c6-7faf-4f5f-b47c-540507961b74,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5682,2475_013.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SANPETE,UDOT,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1344.46929878748,cae08fb4-1cae-40ea-9f46-c2f13cc8f263,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5683,2477_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SANPETE,UDOT,2181,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1286.11702842774,eb00ba60-e907-44eb-91ab-f115e679597f,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5684,2477_000.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SANPETE,UDOT,394,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1042.32957586436,7c3dc77a-ab93-4e63-a11c-877dacdbcf3c,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5685,2478_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SANPETE,UDOT,647,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,5072.87744331017,1ef526d1-a79c-4001-b349-e3d63db41899,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5686,2478_002.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SANPETE,UDOT,481,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,3636.27794661223,d899461d-5f66-4697-9a9b-61ffbe93f6dd,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5687,2478_004.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SANPETE,UDOT,481,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,10771.8202835845,fb24d28c-7055-4cda-b7fc-1191f6d38d0e,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5688,2478_009.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SANPETE,UDOT,884,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,936.56008476388,31e89102-04f7-4b55-8dc0-b23e7b9210c3,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5689,2479_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SANPETE,UDOT,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,10180.6309714221,a06f8a01-d475-46ae-9e4c-c4f6f8222f20,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5690,2480_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SANPETE,UDOT,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,4578.25752263216,c23183d4-3735-494e-92fb-a76019b043b2,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5691,2481_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SANPETE,UDOT,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,7143.10056160616,11b3a3a8-3d90-4f68-8f85-8e6830c120ff,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5692,2482_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SANPETE,UDOT,902,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,4213.61785517262,ab500a34-3446-4556-9eed-a7533b21e400,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5693,2482_002.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SANPETE,UDOT,902,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1321.61471369646,2f273809-1cb9-4a7c-8d74-ab67114eda2a,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5694,2484_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SANPETE,UDOT,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,5969.97353102081,99bf2e86-5dd2-4ee1-b2d3-c5f3cefde72d,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5695,2486_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SANPETE,UDOT,662,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,2618.62869768881,08fa9d5f-749a-4974-b02f-217191e8aee4,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5696,2488_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SANPETE,UDOT,318,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,3225.96153038304,2e0a618b-6786-4631-afb2-904ee5c7f90b,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5697,2488_001.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SANPETE,UDOT,318,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,569.719408334881,92addda9-0fa5-44e7-8965-db6b7ed62f7e,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5698,2488_001.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SANPETE,UDOT,1246,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,3383.07025384406,cd6ec6c5-5def-4e05-9b3f-3001d8013b81,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5699,2490_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SANPETE,UDOT,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,27005.5848941938,e045616a-a058-4159-b22e-a2279480c218,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5700,2491_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SANPETE,UDOT,372,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,12727.5701517187,7c6c497e-258c-446e-b464-07308402e852,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
5701,2492_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SANPETE,UDOT,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1268.37760480779,8a806f79-998e-48d8-a5d5-b5335a4b5033,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
