OBJECTID,SEGID,FAC_WDAVG,aadtAdjFactor,M2019,M2023,M2028,M2032,M2042,M2050,MF2019,MF2023,MF2028,MF2032,MF2042,MF2050,CO_NAME,PLANAREA,AADT2019,ADJHIST,NOTES_FURREV,ADJ2019,ADJ2023,ADJ2028,ADJ2032,ADJ2042,ADJ2050,NOTES,FL_REV,OV_REV,FL_LTPRV,OV_LTPRV,FL_ZERO,OV_ZERO,FL_HIADJ,OV_HIADJ,FL_50LT19,OV_50LT19,FL_503X19,OV_503X19,FL_FURREV,OV_FURREV,CreationDate,Creator,EditDate,Editor,Shape__Length,GlobalID
2732,0202_001.5,0.984,884,0,88,653,1048,2277,4090,900,950,1500,1900,3200,5000,SALT LAKE,WFRC,884,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,413.897433313088,71564174-54a7-4267-a912-48760c90b828
2733,0203_000.0,1.0924,6317,28056,30782,31604,31817,39522,40740,34500,37000,38000,38000,46000,47000,WEBER,WFRC,34373,0,,0,0,0,500,0,0,Smoothing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,913.876247140566,5c498456-ead1-4c78-8eb1-525673ebc601
2734,0203_000.5,1.0924,119,30706,33327,34161,33324,40173,41055,31000,33500,34500,33500,40500,41000,WEBER,WFRC,30825,0,,0,0,0,1500,0,0,Smoothing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,2408.32871226155,96ed7002-983c-48af-9084-963fb8856f7a
2735,0203_001.6,1.0924,-5687,36512,39044,40170,39396,44490,44652,31000,33500,34500,33500,39000,39000,WEBER,WFRC,30825,0,,0,0,0,1500,0,0,Smoothing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,527.646889016273,c0aa3124-5289-4582-9229-0afa4696d611
2736,0203_001.8,1.0946,-3848,34673,37131,38182,37770,43004,42210,31000,33500,34500,34000,39000,38500,WEBER,WFRC,30825,0,,0,-500,-500,500,0,0,Smoothing,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,990.052525666261,85aefd2a-25eb-43d6-a5d3-80307f750517
2737,0203_002.3,1.0946,4517,34452,36857,38102,38572,43174,44965,39000,41500,42500,43000,47500,49500,WEBER,WFRC,38969,0,,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,1670.67346525045,1f063554-0bfd-4ca5-b629-d243d648eeed
2738,0203_003.1,1.0946,-3026,34703,36923,38211,39155,43115,45361,31500,34000,35000,36000,40000,42500,WEBER,WFRC,31677,0,,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,1816.87058957947,593abf11-bc0e-488c-a733-eea7b1253872
2739,0203_003.9,1.0946,-2475,36257,37983,39160,40080,43265,45213,34000,35500,36500,37500,41000,42500,WEBER,WFRC,33782,0,,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,616.590081669167,42d9022f-e78b-4ec6-a6e8-453e5065d2de
2740,0203_004.2,1.0946,-96,33878,35657,36741,37449,40419,42379,34000,35500,36500,37500,40500,42500,WEBER,WFRC,33782,0,,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,620.617058409494,b4ac991f-d43f-4209-98e1-d30d3657ac6f
2741,0203_004.5,1.0946,302,33480,35095,36158,36924,40100,41933,34000,35500,36500,37000,40500,42000,WEBER,WFRC,33782,0,,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,620.892920154678,ac65eeca-18dc-427d-bd79-028923c0c735
2742,0203_004.8,1.0946,-901,30097,31713,32737,33463,36887,39000,29000,31000,32000,32500,36000,38000,WEBER,WFRC,29196,0,,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,618.665704336249,6dab0066-0c1a-492f-822d-5530d5506f19
2743,0203_005.1,1.0946,-2613,31809,33490,34568,35497,38962,41203,29000,31000,32000,33000,36500,38500,WEBER,WFRC,29196,0,,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,620.708782993971,ddd15cd2-92d5-44c3-8b1b-3bc0a1432c96
2744,0203_005.4,1.0924,-3898,26743,28488,29610,30420,34110,35904,23000,24500,25500,26500,30000,32000,WEBER,WFRC,22845,0,,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,1674.88800478046,43cb78f3-c632-4654-a2fc-9b1e8d3a3788
2745,0204_000.0,1.0946,4675,12115,12649,13548,13952,14761,15922,17000,17500,18000,18500,19500,20500,WEBER,WFRC,16790,0,,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,326.252461376257,da04b91a-0fc0-4ce4-8349-7f952543f9bc
2746,0204_000.1,1.0946,-2232,19022,20010,21246,22076,23668,25085,17000,18000,19000,20000,21500,23000,WEBER,WFRC,16790,0,,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,474.829160119395,27b1e5c9-f3b5-4d76-a77d-1b0fabb08414
2747,0204_000.4,1.0946,12718,23247,24371,25856,27143,29312,31210,36000,37000,38500,40000,42000,44000,WEBER,WFRC,35965,0,,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,1527.90270481179,68738e3f-e816-47cd-8851-c1928e34f3dc
2748,0204_001.1,1.0924,-3541,28119,28466,29724,31115,30234,31743,24500,25000,26000,27500,26500,28000,WEBER,WFRC,24578,0,,0,0,0,0,0,0,New connectivity in 2042,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,309.975506704342,ae22a895-a7dd-42b2-ba3d-8b9edf21704b
2749,0204_001.2,1.0924,-7874,32452,32108,33625,34180,30964,32552,24500,24000,26000,26500,23000,24500,WEBER,WFRC,24578,0,,0,1000,0,0,0,0,New connectivity in 2042,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,615.312240994678,7064a81b-b996-4c88-89f8-059de97466db
2750,0204_001.5,1.0946,-7651,32229,31907,33577,34159,31061,32907,24500,24500,26000,26500,23500,25500,WEBER,WFRC,24578,0,,0,500,0,0,0,0,New connectivity in 2042,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,620.859810134048,e1b1daf3-9787-42d4-936e-d7549cfc984e
2751,0204_001.8,1.0946,-6351,30929,30989,32818,33460,29004,31003,24500,24500,26500,27000,22500,24500,WEBER,WFRC,24578,0,,0,500,0,0,0,0,New connectivity in 2042,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,618.929055354696,2292b9ed-a71c-4ca0-823f-b0b2190cd8a5
2752,0204_002.1,1.0924,-4046,29952,30342,31794,32678,30566,32777,26000,26500,27500,28500,26500,28500,WEBER,WFRC,25906,0,,0,0,0,0,0,0,New connectivity in 2042,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,620.71437187901,f83b6982-6702-4dbb-b04e-f5c2f5cb738a
2753,0204_002.4,1.0924,-3107,29013,29494,30860,31659,29259,31318,26000,26500,28000,28500,26000,28000,WEBER,WFRC,25906,0,,0,0,0,0,0,0,New connectivity in 2042,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,308.409254027021,45a8ec0e-f6dc-4da5-893b-5fd435094343
2754,0204_002.5,1.0946,-2714,28620,29380,30790,31436,29927,32071,26000,26500,28000,28500,27000,29500,WEBER,WFRC,25906,0,,0,0,0,0,0,0,New connectivity in 2042,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,306.641931218377,3b26262b-ce2e-4a3b-be25-60a6dc5a9fcb
2755,0204_002.7,1.0946,-1413,27925,29045,30500,31605,29761,32004,26500,27500,29000,30000,28500,30500,WEBER,WFRC,26512,0,,0,0,0,0,0,0,New connectivity in 2042,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,849.521527080798,daf7197a-7b71-4dc8-a7f8-56a92c644bae
2756,0204_003.1,1.0946,-769,27281,28394,29787,30999,29908,31848,26500,27500,29000,30000,29000,31000,WEBER,WFRC,26512,0,,0,0,0,0,0,0,New connectivity in 2042,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,1081.88872152743,0e6bae4a-046e-4694-85f1-236948120160
2757,0204_003.6,1.0946,7565,26387,26670,29346,30324,29228,31200,34000,34000,37000,38000,37000,39000,WEBER,WFRC,33952,0,,0,1000,0,0,0,0,New connectivity in 2042,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,1119.26229799263,b8fb785f-3454-4cb9-8b9b-021f5a40da08
2758,0204_004.1,1.0924,9160,24792,25048,27936,29058,27603,29485,34000,34000,37000,38000,37000,38500,WEBER,WFRC,33952,0,,0,1000,0,0,0,0,New connectivity in 2042,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,1105.72316282153,04db96e1-b843-41bb-88b1-93f1dbf273db
2759,0204_004.6,1.0924,-1596,24397,24532,27244,28289,29363,31580,23000,23000,25500,26500,28000,30000,WEBER,WFRC,22801,0,,0,1000,0,0,0,0,Smoothing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,1108.21376525296,9e7ac786-a46f-40ea-821f-c567844263ae
2760,0204_005.1,1.0924,-10373,24480,24733,26213,27548,28579,31929,14000,14500,16000,17000,18000,21500,WEBER,WFRC,14107,0,,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,679.150905667378,b80fa344-b1c0-4428-b36d-96a3829d67a3
2761,0208_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,424,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,21552.2515337967,bf4fc971-6fb6-4849-bba3-bae9d06a1502
2762,0209_000.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SALT LAKE,WFRC,0,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,1286.32869507629,6f485fb1-6f71-49dc-b071-5b3bceb88e8c
2763,0209_000.6,0.984,-1454,3458,3801,3815,3984,4235,4281,2000,2300,2400,2500,2800,2800,SALT LAKE,WFRC,2004,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,2253.0721946236,59384d92-de8a-4607-9f8b-95c69f8e9bca
2764,0209_001.7,1.0918,-279,2066,2220,2409,2532,3330,3407,1800,1900,2100,2300,3100,3100,SALT LAKE,WFRC,1787,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,2875.51559757562,179813a3-1e0d-4f5d-8d00-0f291691e862
2765,0209_003.0,1.0918,1255,3433,5032,8016,11444,17317,21734,4700,6300,9300,12500,18500,23000,SALT LAKE,WFRC,4688,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,2408.72657020377,5b3bb373-c25d-4118-9f00-e6d9ce55d003
2766,0209_004.2,1.0918,-8173,12861,14622,14002,18908,26600,30136,4700,6400,5800,10500,18500,22000,SALT LAKE,WFRC,4688,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,1029.48802981592,9d6fa627-78b0-4fb5-8bc4-25b96109ce23
2767,0209_004.6,1.0924,-10624,15312,16934,26530,31902,44332,53574,4700,6300,16000,21500,33500,43000,SALT LAKE,WFRC,4688,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,810.260263507075,68535ce0-46cb-4170-9137-97d2b9adf76b
2768,0209_005.0,1.0924,-24650,29338,31150,38015,33326,45024,53583,4700,6500,13500,8700,20500,29000,SALT LAKE,WFRC,4688,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,401.0579542694,fe351144-ec12-4a68-aa94-a71d700bc624
2769,0209_005.2,1.0924,340,17505,18427,21247,20335,28146,31521,18000,19000,21500,20500,28500,32000,SALT LAKE,WFRC,17845,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,1060.78076185017,76a79307-57d4-4887-8388-430baf45d456
2770,0209_005.7,1.0924,509,17336,18026,20750,19324,26871,29707,18000,18500,21500,20000,27500,30000,SALT LAKE,WFRC,17845,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,1059.04705167246,9bc1e3f2-8296-40f4-a707-9ed6db4f1f6b
2771,0209_006.2,1.0924,346,22471,22803,24803,23462,29906,32676,23000,23000,25000,24000,30500,33000,SALT LAKE,WFRC,22817,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,1329.20858943959,fc4403aa-bc79-4e80-9cd4-abf00b3a2f9f
2772,0209_006.8,1.0924,-4229,27046,29371,33255,32967,40836,45127,23000,25000,29000,28500,36500,41000,SALT LAKE,WFRC,22817,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,757.184119337168,91310be3-bad2-4604-814f-ff735951f639
2773,0209_007.2,1.0946,-7870,30687,32140,35237,35813,42540,46177,23000,24500,27500,28000,34500,38500,SALT LAKE,WFRC,22817,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,1005.17480781038,71780e7e-cebf-4fcd-a4bf-1a8cfbc465bd
2774,0209_007.7,1.0946,-10331,32242,34532,40018,43870,47860,51828,22000,24000,29500,33500,37500,41500,SALT LAKE,WFRC,21911,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,1123.41428268622,10530d15-bee2-4240-b24a-4cce89210f4f
2775,0209_008.2,1.0924,10025,31707,33723,37730,39795,42887,46228,41500,43500,48000,50000,53000,56500,SALT LAKE,WFRC,41732,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,1062.05174803176,fe550c87-c766-4718-8db1-32c6aa4166d2
2776,0209_008.7,1.0924,8881,30125,33679,38963,40672,42838,45527,39000,42500,48000,49500,51500,54500,SALT LAKE,WFRC,39006,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,1061.80906444627,6578a505-c984-4d1e-a678-038832eb205a
2777,0209_009.2,1.0946,8822,30184,33642,38693,40627,42492,44933,39000,42500,47500,49500,51500,54000,SALT LAKE,WFRC,39006,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,1060.66807287794,3fac1763-71fa-4ebf-80d5-19827211882b
2778,0209_009.7,1.0946,16403,34033,37479,48189,45699,44784,47854,50500,54000,64500,62000,61000,64500,SALT LAKE,WFRC,50436,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,1060.87806022128,6fdc07cb-be34-4ba8-ab0c-283295f8d07c
2779,0209_010.2,1.0946,6981,37701,42009,54608,52102,51158,53909,44500,49000,61500,59000,58000,61000,SALT LAKE,WFRC,44682,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,2111.10645176463,a90b9b27-343c-4f53-873f-f764b716ae49
2780,0209_011.2,1.0946,6684,38940,41869,53440,50845,53186,55166,45500,48500,60000,57500,60000,62000,SALT LAKE,WFRC,45624,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,672.058366229305,800d7bb8-a4a8-4d5e-9bf9-d9f9bab28edb
2781,0209_011.5,1.0946,-11490,57114,60070,72140,68665,71396,66553,45500,48500,60500,57000,60000,55000,SALT LAKE,WFRC,45624,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,442.463879568419,6c5b57d8-5c81-47dd-9508-7c03d544c751
2782,0209_011.7,1.0946,-20618,64813,67629,72530,74850,78845,85230,44000,47000,52000,54000,58000,64500,SALT LAKE,WFRC,44195,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,478.128314388319,53a00f3c-fd2f-472b-9ec2-52a157ffc9a7
2783,0209_011.9,1.0946,-9629,53824,54208,58296,59932,62911,57408,44000,44500,48500,50500,53500,48000,SALT LAKE,WFRC,44195,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,560.619206117325,d61741d7-0dcf-4c9e-bf8d-ba598e8bc561
2784,0209_012.2,1.0946,5524,38876,40323,42592,43004,45536,47436,44500,46000,48000,48500,51000,53000,SALT LAKE,WFRC,44400,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,2090.21459238514,3deb32a1-4548-43da-8003-0f79a7ea6280
2785,0209_013.1,1.0946,14061,11721,11841,13355,13745,13794,13611,26000,26000,27500,28000,28000,27500,SALT LAKE,WFRC,25782,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,1898.20089578361,61bb01f3-3233-43ea-8872-34cc43ce97dd
2786,0209_014.0,1.0946,6746,22606,21102,22056,21410,21809,23717,29500,28000,29000,28000,28500,30500,SALT LAKE,WFRC,29352,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,930.354963338411,de19983e-ca12-435e-b45d-9af4efe5f15c
2787,0209_014.5,1.0924,2284,31816,30842,31330,31873,33733,36015,34000,33000,33500,34000,36000,38500,SALT LAKE,WFRC,34100,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,2142.17378343358,b7f53347-3de1-46d9-a085-035434d604e3
2788,0209_015.5,1.0924,-5752,24808,24533,24999,25143,26708,28189,19000,19000,19000,19500,21000,22500,SALT LAKE,WFRC,19056,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,1168.1158388839,c4820dae-0684-42ef-b284-5a1701b13b6c
2789,0209_016.0,1.0924,1449,8667,8677,9012,9141,10316,11785,10000,10000,10500,10500,12000,13000,SALT LAKE,WFRC,10116,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,2184.69167724797,cd303e49-8f29-486c-a42c-b2ebb4b12fea
2790,0209_017.1,1.0924,3144,5398,5410,5853,6121,6791,7601,8500,8600,9000,9300,9900,10500,SALT LAKE,WFRC,8542,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,1167.65083800304,da02fc53-a041-4ce7-8a65-7a6b5e8755c8
2791,0209_017.6,1.0924,-1084,3044,3189,3334,3410,3590,3826,2000,2100,2200,2300,2500,2700,SALT LAKE,WFRC,1960,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,2619.4728665865,fba43971-155a-4199-97f0-7a6d1e870d12
2792,0210_000.0,1.0924,5622,11446,11020,11826,12083,12950,14685,17000,16500,17500,17500,18500,20500,SALT LAKE,WFRC,17068,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,1544.63918670248,1697ef13-609e-4056-9e5b-24c983a3d93f
2793,0210_000.7,1.0924,3298,11647,11297,12106,12748,13604,15225,15000,14500,15500,16000,17000,18500,SALT LAKE,WFRC,14945,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,1039.49560018818,e6f428cc-9b9a-4e17-a445-7f44f654760d
2794,0210_001.2,1.0924,4263,10682,10630,11476,12252,12837,13658,15000,15000,15500,16500,17000,18000,SALT LAKE,WFRC,14945,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,2119.9386146978,b9e45f1e-1c59-4a5d-850e-f835ea9a5768
2795,0210_002.2,1.0924,11982,2963,3128,3401,3537,3794,3897,15000,15000,15500,15500,16000,16000,SALT LAKE,WFRC,14945,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,3487.21565461106,0e6fa966-67e9-4d3b-a74f-d6ac296cada8
2796,0210_003.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SALT LAKE,UDOT,6688,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,14424.977365759,bb4be527-0d59-4ae6-b92e-68ba541afadf
2797,0210_010.75,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SALT LAKE,UDOT,1960,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,2365.92050092882,b8ff0ff5-324b-42b1-a249-9fdf8e2fb26b
2798,0210_010.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SALT LAKE,UDOT,6688,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,1710.12993477753,5a29f03a-6948-4061-a658-6276fb3b2c66
2799,0210_011.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SALT LAKE,UDOT,6688,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,1585.13159628451,55192446-6d22-428f-855e-7438ddb1ca00
2800,0210_012.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SALT LAKE,UDOT,1306,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,446.837811515616,3d081a78-24f8-47ae-a2ee-ab2b769f744b
2801,0211_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAN JUAN,UDOT,466,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,19238.4737009237,6f6a8b00-ebbd-4d1e-8267-c3fbab90e7ad
2802,0211_009.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAN JUAN,UDOT,466,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,19576.8634941069,18688eb9-6380-417c-bc43-03ba9790cd2a
2803,0215_000.0,1.1349,8582,21278,21398,22734,22439,23466,25359,30000,30000,31500,31000,32000,34000,SALT LAKE,WFRC,29860,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,1853.61555863962,ad2e45fd-d462-4e09-babe-5cb14ab0cf1a
2804,0215_000.3,1.1349,22008,52806,53341,56376,55557,57216,60167,75000,75500,78500,77500,79000,82000,SALT LAKE,WFRC,74814,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,959.61800413202,3e651be3-f730-4409-ad6b-3e0468ce18fb
2805,0215_000.7,1.1349,-710,75524,79039,83257,84850,88615,94223,75000,78500,82500,84000,88000,93500,SALT LAKE,WFRC,91737,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1693593727465,bhereth_wfrcgis,1693593727465,bhereth_wfrcgis,1115.7676409172,4da9b4e4-0ec7-4659-88da-96c9f2a6fce4
