OBJECTID,SEGID,FAC_WDAVG,aadtAdjFactor,M2019,M2023,M2028,M2032,M2042,M2050,MF2019,MF2023,MF2028,MF2032,MF2042,MF2050,CO_NAME,PLANAREA,ADJHIST,ADJ2019,ADJ2023,ADJ2028,ADJ2032,ADJ2042,ADJ2050,FL_REV,OV_REV,FL_LTPRV,OV_LTPRV,FL_ZERO,OV_ZERO,FL_HIADJ,OV_HIADJ,FL_50LT19,OV_50LT19,FL_503X19,OV_503X19,FL_FURREV,OV_FURREV,CreationDate,Creator,EditDate,Editor,Shape__Length,GlobalID,NOTES,NOTES_FURREV
7101,3065_000.0,1.0924,-7676,8676,8221,8313,8639,6598,7723,1000,550,650,950,-1078,50,UTAH,MAG,0,0.0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,1140.13295040668,1006b164-2c59-41e1-90fc-10db8b0a49af,,
7102,3067_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,UTAH,MAG,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,577.523390796253,57034ac5-0e28-4688-85d0-c89917f273d2,,
7103,3067_000.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,UTAH,MAG,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,750.540818498089,86e6a16c-934a-47b9-952f-b8fdda6f0885,,
7104,3067_000.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,UTAH,MAG,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,749.410856238485,eed7bd28-2fa9-4bd8-a25a-dd08622cc7d7,,
7105,3067_001.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,UTAH,MAG,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,371.4755313199,be09958e-ff74-4434-bb07-6684e2b6ce57,,
7106,3069_000.0,1.0924,-2946,3446,3323,4577,5113,5551,6625,500,400,1600,2200,2600,3700,UTAH,MAG,0,0.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,2244.16823504815,9c3a1278-1e9b-49d7-adfb-60e6ae7926f0,,
7107,3069_001.1,1.0918,-789,1289,1312,1805,1949,2605,3666,500,500,1000,1200,1800,2900,UTAH,MAG,0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,1582.20865505597,424e6296-966e-4af8-b9f6-ffa26b418965,,
7108,3070_000.0,1.0924,-59,814,1194,1575,2271,350,620,750,1100,1500,2200,300,550,UTAH,MAG,0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,612.714446028703,3e331d4e-56a5-4569-b2b5-b9b7c82c59f1,,
7109,3071_000.0,1.0924,-898,1398,1552,1586,1554,1668,1733,500,650,700,650,750,850,UTAH,MAG,0,0.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,1778.01626268175,71685c07-9969-4eae-aae9-f468607e21d7,,
7110,3071_000.8,1.0924,-532,1032,1070,1174,1184,1284,1413,500,550,650,650,750,900,UTAH,MAG,0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,2028.46708108264,4b7cb36e-46ca-4cdd-97e8-f3347ff5cc10,,
7111,3071_001.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,UTAH,MAG,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,577.422560099713,4deef226-196e-4434-b451-b02d33df9135,,
7112,3071_002.1,1.0946,-4876,5376,4746,5180,5648,5722,7358,500,-130,300,750,850,2500,UTAH,MAG,0,0.0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,752.556991380227,f3f1da0f-74ea-4aa2-acf5-8d92de3ae2da,,
7113,3080_000.0,1.0946,5271,10468,10485,11480,9688,9194,10009,15500,16000,17000,15000,14500,15500,UTAH,MAG,0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,815.064543789282,849a0b18-b5d8-47a2-a522-6ced053da473,,
7114,3080_000.4,1.0924,4683,10253,10539,11024,10694,11074,11299,15000,15000,15500,15500,16000,16000,UTAH,MAG,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,1829.9956203161,54c66479-bd5e-4805-88cb-5f96c79c5d87,,
7115,3082_000.0,1.0924,322,2743,2880,3034,2733,2443,2583,3100,3200,3400,3100,2800,2900,UTAH,MAG,0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,2436.13243836763,d0d15e66-2d36-4d82-8f78-d1bff339ab63,,
7116,3084_000.0,1.0924,3457,5383,5501,6011,8198,7342,8023,8800,9000,9500,11500,11000,11500,UTAH,MAG,0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,1142.80161139144,eb49c852-c91e-4beb-b6b3-97e0be392214,,
7117,3084_000.5,1.0946,3498,5342,5322,6077,5212,8531,9553,8800,8800,9600,8700,12000,13000,UTAH,MAG,0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,844.202260253174,6ed25313-019a-417d-912f-82e814ad2e7e,,
7118,3084_000.9,1.0946,-2065,8020,8360,9002,9054,9535,9963,6000,6300,6900,7000,7500,7900,UTAH,MAG,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,816.694685686729,bc2d7a90-4967-4541-b612-ce7f2d60aa03,,
7119,3084_001.3,1.0924,-5284,10805,11343,12195,12115,12634,13427,5500,6100,6900,6800,7400,8100,UTAH,MAG,0,0.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,812.915848675259,a5d32c16-cb76-4651-8743-eca3d9f0e6dd,,
7120,3084_001.7,1.0924,-7671,12115,12735,13557,13579,14069,14799,4400,5100,5900,5900,6400,7100,UTAH,MAG,0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,2506.24226895366,75164cd8-b263-49d1-ac87-348098e716c3,,
7121,3086_000.0,1.0924,-384,1843,1945,2196,1820,2667,2815,1500,1600,1800,1400,2300,2400,UTAH,MAG,0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,804.768265105057,6fcfa6f6-3bba-465b-9722-7c9ac7d4bbde,,
7122,3086_000.4,1.0946,485,974,999,1108,1143,1310,1417,1500,1500,1600,1600,1800,1900,UTAH,MAG,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,815.298944039571,bbadfa98-935e-447d-82ab-b2a5edb5d789,,
7123,3088_000.0,1.0924,1432,460,481,499,482,481,547,1900,1900,1900,1900,1900,2000,UTAH,MAG,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,806.814017106546,bbc613c2-9e86-4556-a58d-4c7e7f446446,,
7124,3090_000.0,1.0924,-229,2121,2201,2267,2236,2292,2378,1900,2000,2000,2000,2100,2100,UTAH,MAG,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,1059.19772708487,45cd9fdb-78ac-49ae-8abe-f4310827eff0,,
7125,3100_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASATCH,UDOT,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,26391.0484384128,1765ff47-1658-4c56-aeaa-c8a1a165a826,,
7126,3100_012.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASATCH,UDOT,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,35875.932032842,6ada48d5-25b0-4fd9-8b1c-580f0e9488c6,,
7127,3100_029.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASATCH,UDOT,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,23723.0584981819,03574cf7-c41f-4f79-a6fe-589c5eced2dd,,
7128,3100_040.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASATCH,UDOT,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,5210.50293092159,347ad46e-a766-4e27-80dd-e2196f14d8c9,,
7129,3100_043.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASATCH,UDOT,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,2177.93577136006,3c89d817-1aca-47ef-8386-0864ffab7ced,,
7130,3100_044.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASATCH,UDOT,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,1618.8593568253,0cb7f223-3754-4531-acc4-3ad4348d9e4c,,
7131,3100_045.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASATCH,UDOT,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,519.409057996579,12d3930f-3ad2-4e8c-b569-4114d53a055a,,
7132,3100_045.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASATCH,UDOT,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,521.307067994915,ce44d488-0132-4319-8517-27b740e55c3e,,
7133,3100_045.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASATCH,UDOT,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,318.410515070675,50d03382-3360-4f55-ba6f-0075fb377a49,,
7134,3100_045.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASATCH,UDOT,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,199.489220174181,1e26ba8f-3d04-45b1-9378-0bd532e3de68,,
7135,3100_045.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASATCH,UDOT,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,971.796230466677,05c0114e-0996-4199-a18a-fa4854c983f0,,
7136,3101_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASATCH,UDOT,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,497.324760922157,7ab184a8-a971-4293-82c5-a7cffd19c745,,
7137,3101_000.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASATCH,UDOT,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,577.573864591871,9e1988d9-5fc5-4191-952d-bd937f55e71b,,
7138,3101_000.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASATCH,UDOT,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,970.34516604258,20b9a29f-0a3a-4e6d-add0-657d2e89c21f,,
7139,3103_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASATCH,UDOT,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,1298.26401479288,bb521089-3732-40ae-840f-04d89c00f545,,
7140,3103_000.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASATCH,UDOT,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,530.809343213035,38851b11-5097-400c-8696-f0a3a2a3c175,,
7141,3103_000.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASATCH,UDOT,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,390.4222622196,4fee5ec2-826f-4d02-b990-28d91833abf3,,
7142,3103_001.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASATCH,UDOT,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,1149.372971125,56767174-6b2a-459d-bfbe-565556fbeac2,,
7143,3104_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASATCH,UDOT,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,8778.01344896958,9be5c942-92b1-4f0f-acdd-60fd265be518,,
7144,3105_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASATCH,UDOT,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,505.608194657005,8111489d-78f8-42bd-b7b9-ae92fe936f64,,
7145,3106_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASATCH,UDOT,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,8781.57364290652,8bdd8836-5e17-4fbc-93cd-f2f798e9867b,,
7146,3108_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASATCH,UDOT,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,28136.3652657803,8db10570-cf13-4213-b4f8-848bf24f8f21,,
7147,3111_000.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASATCH,UDOT,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,517.873273286925,03dd2eff-b589-4b40-90ee-206c712b577b,,
7148,3112_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASATCH,UDOT,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,938.592930494834,85c02fcd-d2e3-4a33-a6c4-830a71a97960,,
7149,3112_000.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASATCH,UDOT,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,1148.69869908917,87d631f8-87fb-4df9-8ac5-186495fc75ed,,
7150,3112_001.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASATCH,UDOT,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,912.14476916656,a4445213-8452-4fea-8829-8a0c8265f52e,,
7151,3112_002.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASATCH,UDOT,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,503.359495758317,8a029c24-9dc7-4bda-8bfb-203de652d221,,
7152,3112_002.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASATCH,UDOT,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,574.249381137904,633cdfcd-bc07-4954-8a75-b72f9f756362,,
7153,3112_002.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASATCH,UDOT,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,960.284133385408,8db2f699-1986-4e88-b74a-9239be56d738,,
7154,3113_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASATCH,UDOT,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,2108.34906483292,b7f48355-8249-47af-9453-45a36ffd82be,,
7155,3113_001.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASATCH,UDOT,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,2137.7616497871,7959c05d-70a8-46ed-b150-62456b28c63b,,
7156,3113_002.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASATCH,UDOT,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,4981.21109227122,f400d626-2c8d-46a9-8d97-f29b418a03f4,,
7157,3114_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASATCH,UDOT,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,1094.03273694044,43372b1d-d762-477a-a7cf-05092520bfe0,,
7158,3114_000.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASATCH,UDOT,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,339.640250349442,488ef0d0-4374-4bfd-a8bf-d5dc56bda17d,,
7159,3114_001.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASATCH,UDOT,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,2123.41329923651,2ac4cc4b-a367-47db-b5b7-75f57b9b2741,,
7160,3114_002.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASATCH,UDOT,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,2114.40066777569,95e8976c-6540-4d04-a7b6-cb363c3a112e,,
7161,3114_003.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASATCH,UDOT,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,2136.9707531241,db448d44-fd17-40cc-a7e3-bd0b9bdca9bf,,
7162,3114_004.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASATCH,UDOT,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,2044.56666436666,2aa9c6d2-8580-4967-ad44-f6eb0488219e,,
7163,3116_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASATCH,UDOT,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,3695.90675286201,4175959d-df47-475c-b8da-4b9528d72902,,
7164,3116_001.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASATCH,UDOT,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,2711.6631057693,6b034d93-04b1-4653-95c7-08d1d4d8eb11,,
7165,3116_003.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASATCH,UDOT,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,1341.48133058695,3fcc027f-e541-46fc-b760-47c7b5f15378,,
7166,3117_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASATCH,UDOT,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,922.519881025655,5b4cac56-2d12-4764-929d-f5a752f2ebbf,,
7167,3117_000.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASATCH,UDOT,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,1069.78403541723,420b09f3-9ba0-4331-be2f-9f95359d59c8,,
7168,3118_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASATCH,UDOT,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,983.610091594588,b71c1d5c-0f34-4da5-a3a1-41c4b11e541d,,
7169,3118_000.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASATCH,UDOT,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,1717.88578340865,07651ff4-9f41-4ff7-a0c8-529c4a9d0648,,
7170,3118_001.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASATCH,UDOT,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,2133.87328731595,97d3a61c-437c-47b1-a485-0b644981a874,,
7171,3118_002.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASATCH,UDOT,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,637.34695455779,d6ed9163-7810-4777-ab75-ce5237facdc1,,
7172,3118_002.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASATCH,UDOT,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,435.377886257589,bbd11b57-5057-4f45-b82d-0d33fb1d893e,,
7173,3118_002.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASATCH,UDOT,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,2142.19228625694,e30ed8f3-38ce-4274-8a35-37b8ab1b1576,,
7174,3118_003.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASATCH,UDOT,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,1069.58314820506,15c333f5-c63a-44b2-97ca-f46a77af556c,,
7175,3118_004.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASATCH,UDOT,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,1074.21681922306,84ae8af3-e7a5-4ec4-aeb6-c7ca901c58d7,,
7176,3118_004.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASATCH,UDOT,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,1605.23469305458,31a1f57b-b1b1-45ec-ba99-57ecf095ab64,,
7177,3118_005.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASATCH,UDOT,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,967.529509109981,d7575432-d797-4379-93a8-c4db0e241d9d,,
7178,3118_006.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASATCH,UDOT,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,749.744847657627,cb7b450d-7a87-4f63-8edc-daa0604e1070,,
7179,3119_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASATCH,UDOT,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,1067.84209040819,80c3c35a-36b2-4293-a171-78ad60da5b0c,,
7180,3121_000.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASATCH,UDOT,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1693967691104,bhereth_wfrcgis,1693967691104,bhereth_wfrcgis,301.385366924077,dd71af55-5513-48ec-93bb-852a6112cf9f,,
