OBJECTID,SEGID,FAC_WDAVG,aadtAdjFactor,M2019,M2023,M2028,M2032,M2042,M2050,MF2019,MF2023,MF2028,MF2032,MF2042,MF2050,CO_NAME,PLANAREA,ADJHIST,ADJ2019,ADJ2023,ADJ2028,ADJ2032,ADJ2042,ADJ2050,FL_REV,OV_REV,FL_LTPRV,OV_LTPRV,FL_ZERO,OV_ZERO,FL_HIADJ,OV_HIADJ,FL_50LT19,OV_50LT19,FL_503X19,OV_503X19,FL_FURREV,OV_FURREV,NOTES,NOTES_FURREV,Shape__Length
15373,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15374,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15375,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15376,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15377,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15378,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15379,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15380,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15381,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15382,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15383,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15384,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15385,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15386,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15387,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15388,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15389,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15390,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15391,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15392,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15393,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15394,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15395,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15396,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15397,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15398,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15399,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15400,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15401,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15402,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15403,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15404,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15405,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15406,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15407,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15408,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15409,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15410,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15411,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15412,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15413,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15414,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15415,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15416,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15417,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15418,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15419,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15420,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15421,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15422,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15423,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15424,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15425,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15426,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15427,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15428,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15429,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15430,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15431,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15432,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15433,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15434,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15435,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15436,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15437,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15438,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15439,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15440,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15441,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15442,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15443,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15444,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15445,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15446,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15447,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15448,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15449,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15450,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15451,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15452,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15453,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15454,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15455,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15456,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15457,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15458,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15459,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15460,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15461,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15462,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15463,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15464,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15465,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15466,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15467,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15468,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15469,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15470,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15471,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15472,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15473,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15474,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15475,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15476,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15477,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15478,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15479,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15480,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15481,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15482,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15483,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15484,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15485,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15486,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15487,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15488,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15489,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15490,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15491,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15492,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15493,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15494,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15495,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15496,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
15497,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.2715044704899
