OBJECTID,SEGID,SUBAREAID,FAC_WDAVG,FAC_SPR,FAC_FAL,FAC_SPRFAL,aadtAdjFac,DYVOL2019,DYVOL2023,DYVOL2028,DYVOL2032,DYVOL2042,DYVOL2050,M2019,M2023,M2028,M2032,M2042,M2050,MF2019,MF2023,MF2028,MF2032,MF2042,MF2050,CO_FIPS,PLANAREA,F_AREA,ADJHIST,ADJ2019,ADJ2023,ADJ2028,ADJ2032,ADJ2042,ADJ2050,OV_REV,OV_LTPRV,OV_ZERO,OV_HIADJ,OV_50LT19,OV_503X19,OV_FURREV,NOTES,NOTES_FURR,OV_SEG,NOTES_SEG,FL_REV,FL_LTPRV,FL_ZERO,FL_HIADJ,FL_50LT19,FL_503X19,FL_FURREV,FL_SEG,CO_NAME,Shape__Length
340,0071_020.0,1,1.0946,1.0117,1.0095,1.0106,4388,46984.4,48044.3,51715.5,51579.0,53626.2,56320.6,42924,43892,47246,47121,48992,51453,47500,48500,51500,51500,53500,56000,35,WFRC,WFRC,0,0,0,0,500,0,0,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,0,0,0,0,0,Salt Lake,1187.61343496129
341,0071_020.6,1,1.0946,1.0117,1.0095,1.0106,6279,44703.5,46178.5,50388.8,50824.8,52264.5,55366.9,40840,42188,46034,46432,47748,50582,47000,48500,52500,52500,54000,57000,35,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Salt Lake,1192.60135069091
342,0071_021.2,1,1.0946,1.0117,1.0095,1.0106,3306,44757.9,46626.4,52078.6,51683.6,53361.7,56361.6,40890,42597,47578,47217,48750,51491,44000,46000,51000,50500,52000,55000,35,WFRC,WFRC,0,0,0,0,500,0,0,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,0,0,0,0,0,Salt Lake,1199.23066882291
343,0071_021.7,1,1.0946,1.0117,1.0095,1.0106,2250,45914.3,48054.9,52021.7,53827.6,55695.1,59166.6,41946,43902,47526,49176,50882,54053,44000,46000,50000,51500,53000,56500,35,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Salt Lake,319.686113718976
344,0071_021.9,1,1.0946,1.0117,1.0095,1.0106,-1442,50007.3,54787.3,61879.6,61607.9,62784.1,64288.6,45685,50052,56532,56283,57358,58733,44000,48500,55000,55000,56000,57500,35,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Salt Lake,638.611643971133
345,0071_022.2,1,1.0946,1.0117,1.0095,1.0106,5509,42398.2,48659.6,53688.2,53890.0,54855.6,57306.1,38734,44454,49048,49233,50115,52353,44000,50000,54500,54500,55500,58000,35,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Salt Lake,319.718401803059
346,0071_022.3,1,1.0946,1.0117,1.0095,1.0106,-8117,57312.8,57254.8,46525.8,47439.8,48542.6,47792.9,52360,52307,42505,43340,44347,43662,44000,44000,34500,35000,36000,35500,35,WFRC,WFRC,0,0,500,13000,12500,13500,14000,0,0,0,0,0,0,0,"big changes to ""undo"" the big drops related to change of area type",,0,,0,0,0,0,0,0,0,0,Salt Lake,319.06683885357
347,0073_015.5,1,0.984,1.0276,1.0316,1.0296,85,1784.0,1957.0,2151.0,2379.0,2781.0,3154.0,1813,1989,2186,2418,2826,3205,1900,2100,2300,2500,2900,3300,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Utah,6362.39175292884
348,0073_018.5,1,0.984,1.0276,1.0316,1.0296,60,1808.6,1978.5,2177.9,2404.4,2807.6,3050.6,1838,2011,2213,2443,2853,3100,1900,2100,2300,2500,2900,3200,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Utah,4468.96675627725
349,0073_020.7,1,0.9593,0.9859,1.003,0.99445,802,2206.9,2692.4,3114.6,3768.2,4886.7,2466.2,2301,2807,3247,3928,5094,2571,3100,3600,4000,4700,5900,3400,49,MAG,MAG,0,0,0,0,0,-500,2000,0,0,0,0,0,0,0,"smoothing, dip in 2050 due to Cedar Valley Fwy",,0,,0,0,0,0,0,0,0,0,Utah,3406.79276820539
350,0073_022.2,1,0.9593,0.9859,1.003,0.99445,702,2303.0,3425.3,4907.0,6817.1,11594.2,7573.2,2401,3571,5115,7106,12086,7895,3100,4300,5800,7800,13000,8600,49,MAG,MAG,0,0,0,0,0,-500,500,0,1,0,0,0,0,0,"smoothing, dip in 2050 due to Cedar Valley Fwy",,0,,0,1,0,0,0,0,0,0,Utah,2145.89995268885
351,0073_023.2,1,0.9593,0.9859,1.003,0.99445,79,2901.1,4950.4,6681.3,8935.9,17628.9,13748.3,3024,5160,6965,9315,18377,14332,3100,5200,7000,9400,18500,14500,49,MAG,MAG,0,0,0,0,0,-500,500,0,1,0,0,0,1,0,"smoothing, dip in 2050 due to Cedar Valley Fwy",,0,,0,1,0,0,0,1,0,0,Utah,3113.41871186874
352,0073_024.6,1,0.9593,0.9859,1.003,0.99445,-560,3533.5,5843.0,7430.2,9125.7,18367.2,13488.4,3683,6091,7745,9513,19146,14061,3100,5500,7200,9000,18500,13500,49,MAG,MAG,0,0,0,0,0,-500,500,0,1,0,0,0,1,0,"smoothing, dip in 2050 due to Cedar Valley Fwy",,0,,0,1,0,0,0,1,0,0,Utah,1950.2939948318
353,0073_025.7,1,0.9593,0.9859,1.003,0.99445,-423,4412.4,6400.1,7814.4,9361.5,18511.0,13640.7,4600,6672,8146,9759,19296,14219,4200,6200,7700,9300,19000,14000,49,MAG,MAG,0,0,0,0,0,-500,0,0,1,0,0,0,1,0,"smoothing, dip in 2050 due to Cedar Valley Fwy",,0,,0,1,0,0,0,1,0,0,Utah,4446.61377784572
354,0073_027.8,1,0.9593,0.9859,1.003,0.99445,-516,4502.2,6526.9,8058.9,9673.2,19300.0,17192.2,4693,6804,8401,10084,20119,17922,4200,6300,7900,9600,19500,17500,49,MAG,MAG,0,0,0,0,0,-500,0,0,1,0,0,0,1,0,"smoothing, dip in 2050 due to Cedar Valley Fwy",,0,,0,1,0,0,0,1,0,0,Utah,4087.32820292149
355,0073_029.7,1,0.9593,0.9859,1.003,0.99445,-1663,5602.7,9573.8,13233.8,12395.4,21441.9,22225.4,5840,9980,13795,12921,22352,23168,4200,8300,12000,11500,20500,21500,49,MAG,MAG,0,0,0,-500,500,0,0,0,0,0,0,0,1,0,smoothing,,0,,0,0,0,0,0,1,0,0,Utah,2250.58104584491
356,0073_030.7,1,1.1568,1.0112,1.0105,1.01085,-4872,10467.6,15753.8,20769.2,24522.0,37951.1,132949.9,9049,13618,17954,21198,32807,114929,4200,8700,13000,16500,28000,110000,49,MAG,MAG,0,0,6900,3000,0,0,1000,0,0,0,1,0,1,0,"none, big jump in 2050 due to new road loading onto it. Count done in Avenue in 2023... about 16000",,0,,0,0,0,1,0,1,0,0,Utah,5378.1628676904
357,0073_033.3,1,1.1568,1.0112,1.0105,1.01085,2171,36405.5,43744.8,49704.6,49205.3,96757.4,168070.6,31471,37815,42967,42536,83642,145289,33500,40000,45000,44500,86000,147000,49,MAG,MAG,0,0,0,-500,500,0,0,0,0,0,0,0,1,0,"none, big jump in 2050 due to new road loading onto it",,0,,0,0,0,0,0,1,0,0,Utah,2735.09177324241
358,0073_034.6,1,1.1568,1.0112,1.0105,1.01085,1897,36722.9,45760.6,65722.6,58980.9,111464.8,183380.5,31745,39558,56814,50986,96356,158524,33500,41500,58500,53000,98500,160000,49,MAG,MAG,0,0,0,-3000,3000,0,0,0,0,0,0,0,1,0,"smoothing, big jump in 2050 due to new road loading onto it",,0,,0,0,0,0,0,1,0,0,Utah,1673.29842535742
359,0073_035.4,1,1.1568,1.0112,1.0105,1.01085,-11250,39636.5,17690.5,25338.3,24839.0,41121.1,114674.0,34264,15293,21904,21472,35547,99130,23000,4000,10500,10000,24500,88000,49,MAG,MAG,0,0,8000,7500,8000,8000,8000,0,1,0,0,0,1,0,"smoothing, big drop in 2023 due to new facility nearby, big increase in 2050 due to new facilities nearby",,0,,0,1,0,0,0,1,0,0,Utah,628.107907743642
360,0073_035.7,1,1.0946,1.0117,1.0095,1.0106,-11248,40056.1,42856.7,45319.0,43646.0,46007.9,36264.4,36594,39153,41402,39874,42032,33130,25500,28000,30000,28500,31000,22000,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none, drop in 2050 due to increase in pioneer hwy",,0,,0,1,0,0,1,0,0,0,Utah,252.010918296226
361,0073_035.8,1,1.0946,1.0117,1.0095,1.0106,-6736,35117.2,39820.4,43155.2,43255.6,45125.9,39858.5,32082,36379,39426,39517,41226,36414,25500,29500,32500,33000,34500,29500,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,0,0,0,0,0,0,Utah,767.591165219978
362,0074_000.0,1,1.0946,1.0117,1.0095,1.0106,-1313,23624.3,24240.1,25922.8,26444.7,28274.7,30608.2,21583,22145,23682,24159,25831,27963,20500,21000,22500,23000,24500,26500,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Utah,330.101140334963
363,0074_000.1,1,1.0924,1.0104,1.0243,1.01735,3151,18700.4,18941.2,19556.8,19731.4,20683.3,21877.3,17119,17339,17903,18062,18934,20027,20500,20500,21000,21000,22000,23000,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Utah,588.330727453357
364,0074_000.4,1,1.0924,1.0104,1.0243,1.01735,9841,12883.3,12705.7,13382.7,13953.2,14785.4,15974.3,11794,11631,12251,12773,13535,14623,21500,21500,22000,22500,23500,24500,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,0,0,0,0,0,0,Utah,1258.68806800316
365,0074_001.0,1,1.0924,1.0104,1.0243,1.01735,4892,13081.1,13540.0,13931.0,15278.0,16177.0,16955.5,11975,12395,12753,13986,14809,15521,17000,17500,17500,19000,19500,20500,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Utah,1107.99750571933
366,0074_001.6,1,1.0924,1.0104,1.0243,1.01735,5592,9458.2,15391.1,15907.6,16062.5,17199.0,18107.4,8658,14089,14562,14704,15744,16576,14000,19500,20000,20500,21500,22000,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Utah,1230.12020026965
367,0074_002.1,1,1.0924,1.0104,1.0243,1.01735,4888,10226.6,16830.3,17499.4,17900.5,19055.4,20161.3,9362,15407,16019,16386,17444,18456,14000,20500,21000,21500,22500,23500,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Utah,276.066907278645
368,0074_002.3,1,1.0924,1.0104,1.0243,1.01735,6289,8696.9,10405.6,10397.4,10510.3,11163.8,11051.1,7961,9525,9518,9621,10220,10116,14000,16000,16000,16000,16500,16500,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Utah,1837.23140902536
369,0074_003.1,1,1.0924,1.0104,1.0243,1.01735,7486,9083.3,8171.6,8132.2,8348.4,9018.4,8958.5,8315,7480,7444,7642,8256,8201,16000,15000,15000,15000,15500,15500,49,MAG,MAG,0,0,1000,1000,1000,500,1000,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,0,0,0,0,0,Utah,1621.61605736646
370,0074_003.9,1,1.0924,1.0104,1.0243,1.01735,6501,8067.6,8432.9,7518.0,7338.6,7394.8,8587.8,7385,7720,6882,6718,6769,7861,14000,14000,13500,13000,13500,14500,49,MAG,MAG,0,0,0,500,1000,1000,500,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,0,0,0,0,0,Utah,1532.15135891058
371,0074_004.6,1,1.0918,1.0107,1.0324,1.02155,9086,8039.1,8390.3,7406.6,7143.1,7164.1,8284.8,7363,7685,6784,6542,6562,7588,16500,17000,16000,15500,15500,16500,49,MAG,MAG,0,0,0,1000,1500,1500,500,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,0,0,0,0,0,Utah,1070.91743120433
372,0075_000.0,1,1.0918,1.0107,1.0324,1.02155,3192,9721.5,11778.9,13688.2,14433.4,17476.7,23018.7,8904,10789,12537,13220,16007,21083,12000,14000,15500,16500,19000,24500,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Utah,335.237744416245
373,0075_000.1,1,1.0924,1.0104,1.0243,1.01735,-5356,19064.3,20951.9,22827.3,22500.4,27077.1,27567.8,17452,19180,20896,20597,24787,25236,12000,14000,15500,15000,19500,20000,49,MAG,MAG,0,0,0,-500,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Utah,925.036889126715
374,0075_000.6,1,1.0924,1.0104,1.0243,1.01735,-4421,18042.8,19908.0,21706.6,21641.1,25703.2,25922.1,16517,18224,19871,19811,23529,23729,12000,14000,15500,15500,19000,19500,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Utah,791.131619098466
375,0075_000.9,1,1.0924,1.0104,1.0243,1.01735,2781,10175.9,11282.4,12298.8,11897.8,12415.5,12010.4,9315,10328,11259,10891,11365,10995,12000,13000,14000,13500,14000,14000,49,MAG,MAG,0,0,0,0,500,0,0,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,0,0,0,0,0,Utah,2297.66857852816
376,0077_000.0,1,0.984,1.0276,1.0316,1.0296,491,978.5,1013.6,1114.5,1349.1,1102.8,3629.3,994,1030,1133,1371,1121,3688,1500,1500,1600,1900,1600,4200,49,MAG,MAG,0,0,0,0,0,500,0,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,0,0,0,0,0,Utah,1058.65242755401
377,0077_000.5,1,0.984,1.0276,1.0316,1.0296,515,954.6,992.9,1078.2,1291.9,1011.6,3357.6,970,1009,1096,1313,1028,3412,1500,1500,1600,1800,1500,3900,49,MAG,MAG,0,0,0,0,0,400,0,0,0,0,0,0,0,0,smooth,,0,,0,0,0,0,0,0,0,0,Utah,1053.22380582237
378,0077_001.0,1,0.984,1.0276,1.0316,1.0296,147,1316.6,1319.6,1365.3,1536.2,939.5,2645.4,1338,1341,1388,1561,955,2688,1500,1500,1500,1700,1100,2800,49,MAG,MAG,0,0,0,0,0,600,0,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,0,0,0,0,0,Utah,2143.87698531362
379,0077_002.0,1,0.984,1.0276,1.0316,1.0296,103,1360.3,1359.8,1400.9,1567.5,928.8,2631.4,1382,1382,1424,1593,944,2674,1500,1500,1500,1700,1000,2800,49,MAG,MAG,0,0,0,0,0,700,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Utah,754.397751824639
380,0077_002.4,1,0.9593,0.9859,1.003,0.99445,1553,1347.9,1342.2,1368.3,1543.6,873.5,2543.0,1405,1399,1426,1609,911,2651,3000,3000,3000,3200,2500,4200,49,MAG,MAG,0,0,0,0,0,700,0,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,0,0,0,0,0,Utah,1171.03916448271
381,0077_002.9,1,0.9593,0.9859,1.003,0.99445,1484,1413.7,1414.5,1442.0,1608.3,1071.2,2705.9,1474,1475,1503,1677,1117,2821,3000,3000,3000,3200,2600,4300,49,MAG,MAG,0,0,0,0,0,600,0,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,0,0,0,0,0,Utah,2003.44682994473
382,0077_003.9,1,0.9593,0.9859,1.003,0.99445,1383,1510.9,1514.2,1536.3,1695.6,1159.3,3386.5,1575,1578,1601,1768,1208,3530,3000,3000,3000,3200,2600,4900,49,MAG,MAG,0,0,0,0,0,600,0,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,0,0,0,0,0,Utah,648.070264382745
383,0077_004.2,1,0.9593,0.9859,1.003,0.99445,1318,1572.9,1569.2,1601.3,1761.6,1157.3,3311.5,1640,1636,1669,1836,1206,3452,3000,3000,3000,3200,2500,4800,49,MAG,MAG,0,0,0,0,0,700,0,0,0,0,0,0,0,0,smooth,,0,,0,0,0,0,0,0,0,0,Utah,426.047177239246
384,0077_004.4,1,0.9593,0.9859,1.003,0.99445,607,2255.1,2309.4,2212.9,2448.0,1986.9,5795.0,2351,2407,2307,2552,2071,6041,3000,3000,2900,3200,2700,6600,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,smooth,,0,,0,1,0,0,0,0,0,0,Utah,1036.95557416124
385,0077_004.9,1,0.9593,0.9859,1.003,0.99445,400,2454.3,2525.6,2391.5,2648.4,2535.9,6606.5,2558,2633,2493,2761,2643,6887,3000,3000,2900,3200,3000,7300,49,MAG,MAG,0,0,0,100,0,200,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Utah,645.850269668753
386,0077_005.2,1,0.9593,0.9859,1.003,0.99445,400,2454.3,2525.6,2391.5,2648.4,5468.7,14755.3,2558,2633,2493,2761,5701,15381,3000,3000,2900,3200,6100,16000,49,MAG,MAG,0,0,0,100,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,1,0,0,Utah,405.127969397633
387,0077_005.4,1,0.9593,0.9859,1.003,0.99445,392,2461.3,2711.6,3115.4,3567.3,7516.6,14549.1,2566,2827,3248,3719,7836,15166,3000,3200,3600,4100,8200,15500,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,1,0,0,Utah,995.891359676164
388,0077_005.8,1,0.9593,0.9859,1.003,0.99445,289,2560.8,3165.2,4473.0,5624.6,10348.1,14468.8,2669,3299,4663,5863,10787,15083,3000,3600,5000,6200,11000,15500,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,1,0,0,Utah,1672.31666366152
389,0077_006.6,1,1.0924,1.0104,1.0243,1.01735,-944,11583.3,14256.9,14773.1,16148.6,21502.6,27451.4,10604,13051,13524,14783,19684,25129,9700,12000,12500,14000,18500,24000,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none, dip in 2032 due to I-15 traffic shifting from 400S to 1600S because of new facility",,0,,0,0,0,0,0,0,0,0,Utah,1159.85498499008
390,0077_007.1,1,1.0924,1.0104,1.0243,1.01735,440,37507.2,40206.5,45890.3,35644.9,46325.5,50439.0,34335,36806,42009,32630,42407,46173,35000,37000,42500,33000,43000,46500,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,0,0,0,0,0,0,Utah,468.409093987725
391,0077_007.4,1,1.0924,1.0104,1.0243,1.01735,4732,32818.7,34045.6,37796.6,30227.1,34239.3,36872.3,30043,31166,34600,27670,31343,33753,35000,36000,39500,32500,36000,38500,49,MAG,MAG,0,0,0,-1000,3500,1000,500,0,0,0,0,0,0,0,"smoothing, drop in 2032 due to I-15 traffic shifting from 400S to 1600S because of new facility",,0,,0,1,0,0,0,0,0,0,Utah,1109.87766106878
392,0077_007.9,1,1.0924,1.0104,1.0243,1.01735,7520,29773.5,29958.1,31967.6,25697.2,25152.4,26940.5,27255,27424,29264,23524,23025,24662,35000,35000,37000,31000,30500,32000,49,MAG,MAG,0,0,0,-500,3000,3500,2000,0,0,0,0,0,0,0,"smoothing, drop in 2032 due to I-15 traffic shifting from 400S to 1600S because of new facility",,0,,0,1,0,0,1,0,0,0,Utah,1287.37461576892
393,0077_008.5,1,1.0924,1.0104,1.0243,1.01735,-3521,26296.8,25512.8,26997.3,20343.6,19830.5,21698.2,24073,23355,24714,18623,18153,19863,20500,20000,21000,15000,14500,16500,49,MAG,MAG,0,0,500,-500,2500,3000,2000,0,0,0,0,0,0,0,"smoothing, drop in 2032 due to I-15 traffic shifting from 400S to 1600S because of new facility",,0,,0,1,0,0,1,0,0,0,Utah,1131.36357934258
394,0079_000.0,1,1.0924,1.0104,1.0243,1.01735,1386,9697.2,9968.8,10358.2,12063.5,11321.1,12931.7,8877,9126,9482,11043,10364,11838,10500,10500,11000,12500,12000,13000,57,WFRC,WFRC,0,0,0,0,-500,500,0,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,0,0,0,0,0,Weber,1610.942582388
395,0079_000.7,1,1.0924,1.0104,1.0243,1.01735,4628,13538.1,14204.5,13992.9,15745.9,16287.7,17516.4,12393,13003,12809,14414,14910,16035,17000,17500,17500,19000,19500,20500,57,WFRC,WFRC,0,0,0,200,0,0,0,0,0,0,0,0,0,0,Smoothing,,0,,0,0,0,0,0,0,0,0,Weber,2373.66999291218
396,0079_001.9,1,1.0924,1.0104,1.0243,1.01735,9623,12561.5,13385.7,12962.8,15163.8,15891.7,16935.0,11499,12253,11866,13881,14548,15503,21000,22000,21500,23500,24000,25000,57,WFRC,WFRC,0,0,0,500,-500,0,0,0,0,0,0,0,0,0,Smoothing,,0,,0,0,0,0,0,0,0,0,Weber,1377.54043537376
397,0079_002.5,1,1.0924,1.0104,1.0243,1.01735,-28479,60578.3,61137.2,64894.3,66931.9,63805.9,68327.5,55454,55966,59405,61271,58409,62548,27000,27500,31000,33000,30000,34000,57,WFRC,WFRC,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"New capacity on parallel corridor, Midland, in 2042.",,0,,0,1,0,1,0,0,0,0,Weber,1026.38112166876
398,0079_002.9,1,1.0946,1.0117,1.0095,1.0106,-16477,30445.9,30597.7,32529.8,33377.2,32081.7,34744.3,27815,27953,29718,30493,29309,31742,11500,11500,13000,14000,13000,15500,57,WFRC,WFRC,0,0,500,-500,-500,0,0,0,1,0,1,0,0,0,"New capacity on parallel corridor, Midland, in 2042.",,0,,0,1,0,1,0,0,0,0,Weber,903.050002862634
399,0079_003.0,1,1.0946,1.0117,1.0095,1.0106,-20730,32779.6,33214.7,35220.6,36739.2,35131.6,37337.0,29947,30344,32177,33564,32095,34110,9200,9600,11500,13000,11500,13500,57,WFRC,WFRC,0,0,0,-500,-500,0,0,0,1,0,1,0,0,0,"New capacity on parallel corridor, Midland, in 2042.",,0,,0,1,0,1,0,0,0,0,Weber,709.913636940633
400,0079_003.3,1,1.0946,1.0117,1.0095,1.0106,-4640,16132.0,16317.5,17403.0,18383.6,18721.3,20599.1,14738,14907,15899,16795,17103,18819,10000,10500,11500,12000,12500,14000,57,WFRC,WFRC,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,Smoothing,,0,,0,0,0,0,0,0,0,0,Weber,317.506473689769
401,0079_003.4,1,1.0946,1.0117,1.0095,1.0106,-2578,13875.1,13880.2,14760.7,15496.9,15533.6,16924.2,12676,12681,13485,14158,14191,15462,10000,10000,11000,11500,11500,13000,57,WFRC,WFRC,0,0,500,0,0,500,0,0,0,0,0,0,0,0,Smoothing,,0,,0,0,0,0,0,0,0,0,Weber,313.459746026589
402,0079_003.6,1,1.0946,1.0117,1.0095,1.0106,-1188,12353.3,12169.2,12861.4,13314.2,13252.1,14562.8,11286,11117,11750,12164,12107,13304,10000,9900,10500,11000,11000,12000,57,WFRC,WFRC,0,0,500,0,0,500,0,0,0,0,0,0,0,0,Smoothing,,0,,0,0,0,0,0,0,0,0,Weber,314.296761784912
403,0079_003.8,1,1.0946,1.0117,1.0095,1.0106,-6076,19620.5,19632.1,20151.0,20344.3,21119.7,30531.2,17925,17935,18409,18586,19294,27893,12000,12000,12500,12500,13000,22000,57,WFRC,WFRC,0,0,0,0,500,0,0,0,0,0,0,0,0,0,Additional capacity in 2050,,0,,0,0,0,0,0,0,0,0,Weber,313.954040417384
404,0079_003.9,1,1.0946,1.0117,1.0095,1.0106,-7928,21647.9,21829.1,22539.5,22955.9,23666.1,32304.0,19777,19943,20592,20972,21621,29512,12000,12000,12500,13000,13500,21500,57,WFRC,WFRC,0,0,500,0,0,0,0,0,0,0,0,0,0,0,Additional capacity in 2050,,0,,0,0,0,0,0,0,0,0,Weber,928.737400960035
405,0079_004.3,1,1.0924,1.0104,1.0243,1.01735,-6715,16832.6,17422.0,18336.6,18732.5,19189.7,23888.2,15409,15948,16786,17148,17567,21868,8700,9200,10000,10500,11000,15000,57,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Smoothing,,0,,0,0,0,0,0,0,0,0,Weber,1232.98813346789
406,0079_004.9,1,1.0946,1.0117,1.0095,1.0106,-2470,13179.1,13262.1,13786.6,14458.9,14758.5,17062.1,12040,12116,12595,13209,13483,15588,9600,9600,10000,10500,11000,13000,57,WFRC,WFRC,0,0,200,0,-100,200,0,0,0,0,0,0,0,0,Smoothing,,0,,0,0,0,0,0,0,0,0,Weber,315.392142597472
407,0079_005.0,1,1.0946,1.0117,1.0095,1.0106,-2629,13352.6,13458.2,14101.1,14854.7,15123.3,17558.8,12199,12295,12882,13571,13816,16041,9600,9700,10500,11000,11000,13500,57,WFRC,WFRC,0,0,300,0,0,500,0,0,0,0,0,0,0,0,Smoothing,,0,,0,0,0,0,0,0,0,0,Weber,310.173271260878
408,0079_005.1,1,1.0946,1.0117,1.0095,1.0106,-3962,14811.7,15022.5,15836.5,16757.8,16895.3,19404.7,13532,13724,14468,15310,15435,17728,9600,9800,10500,11500,11500,14000,57,WFRC,WFRC,0,0,200,-500,0,500,0,0,0,0,0,0,0,0,Smoothing,,0,,0,0,0,0,0,0,0,0,Weber,319.930976444132
409,0080_101.5,1,1.0552,0.9945,1.025,1.00975,10010,19381.5,21617.1,24568.4,19927.5,23560.6,26490.5,18368,20486,23283,18885,22328,25105,28500,30500,33500,29000,32500,35000,35,WFRC,WFRC,0,0,0,-2000,2500,0,0,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,0,0,0,0,0,Salt Lake,5860.73065260537
410,0080_104.3,1,1.0552,0.9945,1.025,1.00975,11116,19370.0,21586.2,24399.2,21136.5,24968.3,28960.8,18357,20457,23123,20031,23662,27446,29500,31500,34000,31000,35000,38500,35,WFRC,WFRC,0,0,0,-2000,2500,0,0,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,0,0,0,0,0,Salt Lake,14929.5051084479
411,0080_111.3,1,1.0552,0.9945,1.025,1.00975,9004,19430.0,28082.6,50529.6,75389.5,96000.2,108390.9,18414,26614,47886,71446,90978,102721,27500,35500,57000,80500,100000,112000,35,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"big increases due to improvements to mtn view corridor, bangerter hwy, and I-80",,0,,0,0,0,0,0,1,0,0,Salt Lake,2490.36418739346
412,0080_112.5,1,1.0552,0.9945,1.025,1.00975,9004,19430.0,28082.6,50529.6,75389.5,74333.1,84391.1,18414,26614,47886,71446,70445,79976,27500,35500,57000,80500,79500,89000,35,WFRC,WFRC,0,0,0,0,0,6000,0,0,0,0,0,0,1,0,"smoothing, big increases due to improvements to mtn view corridor, bangerter hwy, and I-80, lack of growth in 2042 due to new connection on mtn view corridor",,0,,0,0,0,0,0,1,0,0,Salt Lake,1740.56714619262
413,0080_113.3,1,1.0552,0.9945,1.025,1.00975,11055,35145.2,54268.7,80954.5,98761.3,130532.2,141343.2,33307,51430,76720,93595,123704,133949,44500,62500,88000,105000,135000,145000,35,WFRC,WFRC,0,0,0,0,1000,-4000,0,0,0,0,0,0,1,0,"smoothing, big increases due to improvements to mtn view corridor, bangerter hwy, and I-80",,0,,0,0,0,0,0,1,0,0,Salt Lake,2141.46595570655
