OBJECTID,SEGID,SUBAREAID,FAC_WDAVG,FAC_SPR,FAC_FAL,FAC_SPRFAL,aadtAdjFactor,DYVOL2019,DYVOL2023,DYVOL2028,DYVOL2032,DYVOL2042,DYVOL2050,M2019,M2023,M2028,M2032,M2042,M2050,MF2019,MF2023,MF2028,MF2032,MF2042,MF2050,CO_FIPS,PLANAREA,F_AREA,ADJHIST,ADJ2019,ADJ2023,ADJ2028,ADJ2032,ADJ2042,ADJ2050,OV_REV,OV_LTPRV,OV_ZERO,OV_HIADJ,OV_50LT19,OV_503X19,OV_FURREV,NOTES,NOTES_FURREV,OV_SEG,NOTES_SEG,FL_REV,FL_LTPRV,FL_ZERO,FL_HIADJ,FL_50LT19,FL_503X19,FL_FURREV,FL_SEG,CO_NAME,Shape__Length
3627,3042_001.6,1,1.0946,1.0117,1.0095,1.0106,-3831,24273.0,24669.7,28016.7,29292.2,31467.4,32499.8,22175,22538,25595,26761,28748,29691,18500,18500,22000,23000,25000,26000,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Utah,915.324258021624
3628,3042_002.0,1,1.0946,1.0117,1.0095,1.0106,-38,17657.2,18469.2,20324.7,20299.8,21980.4,22319.0,16131,16873,18568,18545,20081,20390,16000,17000,18500,18500,20000,20500,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Utah,1065.58070518836
3629,3042_002.5,1,1.0946,1.0117,1.0095,1.0106,-4911,11939.4,12476.0,13245.6,13211.8,14245.7,14453.8,10908,11398,12101,12070,13015,13205,6000,6500,7200,7200,8100,8300,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Utah,808.719418741469
3630,3044_000.0,1,1.0946,1.0117,1.0095,1.0106,2210,2151.4,2871.3,3391.2,3346.4,3581.2,3880.1,1965,2623,3098,3057,3272,3545,4200,4800,5300,5300,5500,5800,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Utah,397.312143573334
3631,3044_000.2,1,1.0946,1.0117,1.0095,1.0106,1040,3431.8,4456.8,5345.3,5318.6,5582.5,5613.7,3135,4072,4883,4859,5100,5129,4200,5100,5900,5900,6100,6200,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Utah,1687.62108264103
3632,3050_000.0,1,1.0946,1.0117,1.0095,1.0106,5036,3811.9,5224.9,5964.2,6479.3,15509.8,15680.0,3482,4773,5449,5919,14169,14325,8500,9800,10500,11000,19000,19500,49,MAG,MAG,0,0,0,-500,500,0,0,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,0,0,0,0,0,Utah,1346.24027776251
3633,3050_000.6,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,49,MAG,MAG,0,0,8600,8600,8700,8800,8900,0,0,0,0,0,0,0,hand forecast -- not in project,,0,,0,0,0,0,0,0,0,0,Utah,382.950275347473
3634,3050_000.8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,49,MAG,MAG,0,0,8600,8600,8700,8800,8900,0,0,0,0,0,0,0,hand forecast: no links in model network (and not along taz boundary),,0,,0,0,0,0,0,0,0,0,Utah,1688.44986434801
3635,3054_000.0,1,1.0924,1.0104,1.0243,1.01735,2315,744.0,1067.1,1475.1,2571.9,3308.9,3722.7,681,977,1350,2354,3029,3408,3000,3300,3700,4700,5300,5700,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Utah,1183.21151188572
3636,3056_000.0,1,1.0924,1.0104,1.0243,1.01735,859,5758.2,6017.9,6549.4,6911.5,7189.0,7158.1,5271,5509,5995,6327,6581,6553,6100,6400,6900,7200,7400,7400,49,MAG,MAG,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,0,0,0,0,0,Utah,2751.68261279979
3637,3056_001.3,1,1.0924,1.0104,1.0243,1.01735,-1276,2393.3,2449.3,2958.3,3102.5,3547.1,3803.9,2191,2242,2708,2840,3247,3482,900,950,1400,1600,2000,2200,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,1,0,0,0,0,Utah,1707.21862671651
3638,3058_000.0,1,1.0946,1.0117,1.0095,1.0106,4239,1275.8,1518.5,1727.0,1930.2,1990.1,2001.1,1166,1387,1578,1763,1818,1828,5400,5600,5800,6000,6100,6100,49,MAG,MAG,0,0,0,0,0,0,100,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,0,0,0,0,0,Utah,965.453301877809
3639,3059_000.0,1,1.0918,1.0107,1.0324,1.02155,-632,1236.0,1375.7,1605.9,1784.7,2805.2,3331.3,1132,1260,1471,1635,2569,3051,500,650,850,1000,1900,2400,49,MAG,MAG,0,0,650,650,600,600,600,0,0,0,0,0,0,0,match to tdm,,0,,0,0,0,1,0,1,0,0,Utah,304.352572738238
3640,3059_000.1,1,1.0924,1.0104,1.0243,1.01735,-64,616.0,661.7,803.7,941.7,1699.9,1957.8,564,606,736,862,1556,1792,500,550,650,800,1500,1700,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,1,0,0,Utah,906.261240244839
3641,3059_000.6,1,1.0924,1.0104,1.0243,1.01735,-954,1588.6,2041.4,3250.0,3462.0,5499.2,5712.3,1454,1869,2975,3169,5034,5229,500,900,2000,2200,4100,4300,49,MAG,MAG,0,0,950,900,1000,1000,1000,0,0,0,0,0,0,0,match to tdm,,0,,0,0,0,1,0,1,0,0,Utah,1879.23541227266
3642,3060_000.0,1,1.0918,1.0107,1.0324,1.02155,-2210,3029.4,2824.0,3354.5,3475.6,4265.3,3871.6,2775,2587,3072,3183,3907,3546,550,400,850,950,1700,1300,49,MAG,MAG,0,0,150,0,0,0,0,0,0,0,0,0,0,0,new connectivity in 2050,,0,,0,1,0,1,0,0,0,0,Utah,1915.31446539929
3643,3061_000.0,1,1.0924,1.0104,1.0243,1.01735,-1752,2031.6,2621.0,3440.7,3922.8,5628.1,8623.3,1860,2399,3150,3591,5152,7894,100,650,1400,1800,3400,6100,49,MAG,MAG,0,0,1750,1800,1800,1800,1800,0,0,0,0,0,0,0,match to tdm,,0,,0,0,0,1,0,1,0,0,Utah,1014.99395123405
3644,3061_000.5,1,1.0924,1.0104,1.0243,1.01735,-816,1009.7,1317.3,1585.7,3936.3,5096.1,7551.5,924,1206,1452,3603,4665,6913,100,400,650,2800,3800,6100,49,MAG,MAG,0,0,850,850,900,800,900,0,0,0,0,0,0,0,match to tdm,,0,,0,0,0,1,0,1,0,0,Utah,1001.90456466203
3645,3061_001.0,1,1.0946,1.0117,1.0095,1.0106,-1515,1776.4,1821.9,2337.4,3354.7,15158.0,19269.2,1623,1664,2135,3065,13848,17604,100,150,600,1600,12500,16000,49,MAG,MAG,0,0,1550,1500,1500,1500,1500,0,0,0,0,0,0,0,match to tdm,,0,,0,0,0,1,0,1,0,0,Utah,583.162822050612
3646,3061_001.4,1,1.0946,1.0117,1.0095,1.0106,-1028,1243.7,1161.3,1470.5,1860.7,13447.4,16823.6,1136,1061,1343,1700,12285,15370,100,30,300,650,11500,14500,49,MAG,MAG,0,0,1050,950,1050,1000,1000,0,0,0,0,0,0,0,match to tdm,,0,,0,0,0,1,0,1,0,0,Utah,567.058596401024
3647,3062_000.0,1,1.0924,1.0104,1.0243,1.01735,8336,8085.8,10430.3,12776.7,14179.0,19884.7,22944.4,7402,9548,11696,12980,18203,21004,15500,18000,20000,21500,26500,29500,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Utah,582.077884348885
3648,3062_000.3,1,1.0924,1.0104,1.0243,1.01735,6548,10039.7,11644.3,14116.6,15316.4,20579.9,23392.4,9190,10659,12923,14021,18839,21414,15500,17000,19500,20500,25500,28000,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Utah,598.921331332231
3649,3062_000.6,1,1.0924,1.0104,1.0243,1.01735,5610,11064.0,12040.3,14558.8,15789.0,20660.2,22887.7,10128,11022,13327,14453,18913,20952,15500,16500,19000,20000,24500,26500,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Utah,387.967361381606
3650,3062_000.7,1,1.0924,1.0104,1.0243,1.01735,9725,6568.5,6991.5,8799.3,8819.3,13948.4,15643.7,6013,6400,8055,8073,12769,14320,15500,16000,18000,18000,22500,24000,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Utah,657.35579927157
3651,3062_001.1,1,1.0924,1.0104,1.0243,1.01735,-165,17372.1,17287.5,19457.7,19735.7,21696.6,23914.6,15903,15825,17812,18066,19861,21892,15500,15500,17500,18000,19500,21500,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,0,0,0,0,0,0,Utah,361.974151505564
3652,3062_001.2,1,1.0924,1.0104,1.0243,1.01735,-11408,13554.3,13380.5,16395.9,16452.2,21460.0,22275.0,12408,12249,15009,15061,19645,20391,1000,850,3600,3700,8200,9000,49,MAG,MAG,0,0,100,0,0,0,0,0,0,0,0,0,0,0,new springville 1600 S interchange in 2032,,0,,0,1,0,1,0,1,0,0,Utah,133.863091029211
3653,3062_001.3,1,1.0924,1.0104,1.0243,1.01735,-4949,6498.6,6453.4,7953.9,7381.2,11272.7,11489.8,5949,5908,7281,6757,10319,10518,1000,950,2300,1800,5400,5600,49,MAG,MAG,0,0,0,0,0,-200,0,0,0,0,0,0,0,0,new springville 1600 S interchange in 2032,,0,,0,1,0,1,0,1,0,0,Utah,757.331717897886
3654,3063_000.0,1,1.0924,1.0104,1.0243,1.01735,-69,621.2,567.0,587.1,604.0,797.5,1031.1,569,519,537,553,730,944,500,450,450,500,650,900,49,MAG,MAG,0,0,100,100,50,0,0,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,0,0,0,0,0,Utah,1646.32949806489
3655,3063_000.8,1,1.0924,1.0104,1.0243,1.01735,-3212,4054.6,3652.2,3632.6,3628.4,3925.5,4099.3,3712,3343,3325,3321,3593,3753,500,150,100,100,400,550,49,MAG,MAG,0,0,3200,3200,3150,3200,3250,0,0,0,0,0,0,0,match to tdm,,0,,0,1,0,1,0,1,0,0,Utah,802.286151823058
3656,3064_000.0,1,1.0946,1.0117,1.0095,1.0106,2375,629.8,948.9,1278.2,1912.4,1299.5,1209.9,575,867,1168,1747,1187,1105,3000,3200,3500,4100,3600,3500,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,new center st interchange in 2042,,0,,0,1,0,0,0,0,0,0,Utah,763.982787580384
3657,3064_000.4,1,1.0924,1.0104,1.0243,1.01735,1023,2104.6,2442.3,2873.7,4188.2,3316.5,2921.9,1927,2236,2631,3834,3036,2675,3000,3300,3700,4900,4100,3700,49,MAG,MAG,0,0,0,0,0,0,500,0,0,0,0,0,0,0,new center st interchange in 2042,,0,,0,1,0,0,0,0,0,0,Utah,741.249751671705
3658,3065_000.0,1,1.0924,1.0104,1.0243,1.01735,-7680,9481.8,8897.2,9035.9,9433.2,7283.1,8111.2,8680,8145,8272,8635,6667,7425,1000,450,600,950,-1013,-255,49,MAG,MAG,0,0,7700,7650,7650,7636,7683,0,0,0,0,0,0,0,match to tdm,,0,,0,1,0,1,0,1,0,0,Utah,1140.13295040668
3659,3067_000.0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,49,MAG,MAG,0,0,1100,1100,1100,1100,1100,0,0,0,0,0,0,0,hand forecast: links not in model network (not along taz boundary),,0,,0,0,0,0,0,0,0,0,Utah,577.523390796253
3660,3067_000.3,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,49,MAG,MAG,0,0,1100,1100,1100,1100,1100,0,0,0,0,0,0,0,hand forecast: links not in model network (not along taz boundary),,0,,0,0,0,0,0,0,0,0,Utah,750.540818498089
3661,3067_000.6,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,49,MAG,MAG,0,0,2700,2700,2700,2700,2700,0,0,0,0,0,0,0,hand forecast: links not in model network (not along taz boundary),,0,,0,0,0,0,0,0,0,0,Utah,749.410856238485
3662,3067_001.0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,49,MAG,MAG,0,0,2700,2700,2700,2700,2700,0,0,0,0,0,0,0,hand forecast: links not in model network (not along taz boundary),,0,,0,0,0,0,0,0,0,0,Utah,371.4755313199
3663,3069_000.0,1,1.0924,1.0104,1.0243,1.01735,-2943,3760.7,3661.5,5039.5,5618.6,6429.0,6959.4,3443,3352,4613,5143,5885,6371,500,400,1700,2200,2900,3400,49,MAG,MAG,0,0,50,0,0,0,0,0,0,0,0,0,0,0,smoothing,,0,,0,1,0,1,0,1,0,0,Utah,2244.16823504815
3664,3069_001.1,1,1.0918,1.0107,1.0324,1.02155,-806,1425.5,1513.6,1997.8,2133.3,3292.6,3864.4,1306,1386,1830,1954,3016,3539,500,600,1000,1100,2200,2700,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,1,0,1,0,0,Utah,1582.00637156613
3665,3070_000.0,1,1.0924,1.0104,1.0243,1.01735,-45,873.7,1329.0,1687.1,2377.8,410.6,642.1,800,1217,1544,2177,376,588,750,1200,1500,2100,350,550,49,MAG,MAG,0,0,0,0,0,150,0,0,1,0,0,0,0,0,new center st interchange in 2042,,0,,0,1,0,0,1,0,0,0,Utah,612.714446028703
3666,3071_000.0,1,1.0924,1.0104,1.0243,1.01735,-902,1531.5,1696.8,1724.8,1698.2,1792.8,1855.6,1402,1553,1579,1555,1641,1699,500,650,700,650,750,800,49,MAG,MAG,0,0,0,0,50,0,0,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,1,0,0,0,0,Utah,1778.01626268175
3667,3071_000.8,1,1.0924,1.0104,1.0243,1.01735,-540,1135.9,1173.9,1283.5,1307.0,1420.8,1572.5,1040,1075,1175,1196,1301,1439,500,550,650,650,750,900,49,MAG,MAG,0,0,0,0,50,0,0,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,1,0,0,0,0,Utah,2028.46708108264
3668,3071_001.8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,49,MAG,MAG,0,0,500,500,500,500,500,0,0,0,0,0,0,0,hand forecast: links not in model network (not along taz boundary),,0,,0,0,0,0,0,0,0,0,Utah,577.422560099713
3669,3071_002.1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,49,MAG,MAG,0,0,571,300,0,0,0,0,0,0,0,0,0,0,smoothing: links not in model network (not along taz boundary),,0,,0,1,1,0,0,0,0,0,Utah,752.556991380227
3670,3080_000.0,1,1.0946,1.0117,1.0095,1.0106,5289,11439.1,11502.7,12620.5,10653.0,9986.6,11015.4,10450,10509,11530,9732,9124,10063,15500,16000,17000,15000,14500,15500,49,MAG,MAG,0,0,0,0,500,1000,0,0,1,0,0,0,0,0,"smoothing, drop in 2032 due to I-15 traffic shifting from 400S to 1600S because of new facility",,0,,0,1,0,0,1,0,0,0,Utah,815.064543789282
3671,3080_000.4,1,1.0924,1.0104,1.0243,1.01735,4675,11209.2,11503.7,12050.0,11692.5,12070.5,12463.1,10261,10531,11031,10703,11050,11409,15000,15000,15500,15500,15500,16000,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Utah,1829.9956203161
3672,3082_000.0,1,1.0924,1.0104,1.0243,1.01735,316,3003.5,3142.5,3326.7,2986.0,2675.9,2837.2,2749,2877,3045,2733,2450,2597,3100,3200,3400,3000,2800,2900,49,MAG,MAG,0,0,0,0,0,300,200,0,1,0,0,0,0,0,new 1600 S I-15 interchange in 2032,,0,,0,1,0,0,0,0,0,0,Utah,2436.13243836763
3673,3084_000.0,1,1.0924,1.0104,1.0243,1.01735,3486,5848.2,5958.9,6548.9,8993.2,8011.4,8759.9,5354,5455,5995,8233,7334,8019,8800,8900,9500,11500,11000,11500,49,MAG,MAG,0,0,0,0,0,500,0,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,0,0,0,0,0,Utah,1142.80161139144
3674,3084_000.5,1,1.0924,1.0104,1.0243,1.01735,3464,5872.7,5803.4,6633.3,5751.3,9313.1,10395.7,5376,5313,6072,5265,8525,9516,8800,8800,9500,8700,12000,13000,49,MAG,MAG,0,0,0,0,0,0,0,0,1,0,0,0,0,0,new 1600 S I-15 interchange in 2032,,0,,0,1,0,0,0,0,0,0,Utah,844.202260253174
3675,3084_000.9,1,1.0924,1.0104,1.0243,1.01735,-2174,8880.6,9263.4,9670.1,9916.2,10422.5,10958.4,8129,8480,8852,9077,9541,10031,6000,6300,6700,6900,7400,7900,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Utah,816.694685686729
3676,3084_001.3,1,1.0924,1.0104,1.0243,1.01735,-5271,11789.4,12406.6,13269.6,13230.6,13757.8,14694.6,10792,11357,12147,12111,12594,13452,5500,6100,6900,6800,7300,8200,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,0,1,0,0,0,0,Utah,812.915848675259
3677,3084_001.7,1,1.0924,1.0104,1.0243,1.01735,-7714,13281.0,13881.9,14806.1,14823.1,15343.0,16290.1,12158,12708,13554,13569,14045,14912,4400,5000,5800,5900,6300,7200,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,1,0,0,0,0,Utah,2506.24226895366
3678,3086_000.0,1,1.0924,1.0104,1.0243,1.01735,-384,2013.7,2122.9,2375.4,1981.0,2894.6,3102.0,1843,1943,2174,1813,2650,2840,1500,1600,1800,1400,2300,2500,49,MAG,MAG,0,0,0,0,0,0,0,0,1,0,0,0,0,0,new 1600 S I-15 interchange in 2032,,0,,0,1,0,0,0,0,0,0,Utah,804.768265105057
3679,3086_000.4,1,1.0946,1.0117,1.0095,1.0106,490,1060.5,1079.3,1217.6,1250.4,1439.2,1548.8,969,986,1112,1142,1315,1415,1500,1500,1600,1600,1800,1900,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Utah,815.298944039571
3680,3088_000.0,1,1.0924,1.0104,1.0243,1.01735,1419,516.7,513.7,532.8,527.5,523.6,613.8,473,470,488,483,479,562,1900,1900,1900,1900,1900,2000,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Utah,806.814017106546
3681,3090_000.0,1,1.0924,1.0104,1.0243,1.01735,-254,2344.5,2360.2,2460.2,2452.5,2497.4,2651.5,2146,2161,2252,2245,2286,2427,1900,1900,2000,2000,2000,2200,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Utah,1059.19772708487
3682,3306_000.0,1,0.9593,0.9859,1.003,0.99445,5011,1098.0,1383.2,2763.0,3905.0,4978.2,5849.3,1145,1442,2880,4071,5189,6097,6200,6500,7900,9100,10000,11000,57,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"High growth area. Calc adjust based on centroid connectors. (Is this based on 2022 HH travel survey rates, or ITE trip generation rates? WB) based on model trip gen... fixed to drop volume along road.",,0,,0,0,0,0,0,0,0,0,Weber,5119.85536592962
3683,3306_002.4,1,0.9593,0.9859,1.003,0.99445,4290,1790.0,2410.2,4374.0,6280.0,8968.2,13098.8,1866,2512,4560,6546,9349,13655,6200,6800,8800,11000,13500,18000,57,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Weber,2147.21337602142
3684,3306_003.4,1,0.9593,0.9859,1.003,0.99445,3566,2485.0,4112.2,7900.0,11385.0,17356.3,24746.9,2590,4287,8235,11868,18093,25797,6200,7900,12000,15500,21500,29500,57,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,1,0,high growth area,,0,,0,0,0,0,0,1,0,0,Weber,2957.26927035493
3685,3306_004.8,1,0.9593,0.9859,1.003,0.99445,3750,2610.8,4381.8,8591.8,12588.8,20309.8,14859.4,2722,4568,8956,13123,21171,15490,6500,8300,12500,17000,25000,19000,57,WFRC,WFRC,0,0,0,0,0,0,0,0,1,0,0,0,1,0,High growth area. West Weber extension in 2050,,0,,0,1,0,0,0,0,0,0,Weber,1446.39448323805
3686,3306_005.5,1,0.9593,0.9859,1.003,0.99445,2987,3342.9,5736.1,11238.6,15625.4,23077.2,12398.6,3485,5979,11715,16288,24056,12925,6500,9000,14500,19500,27000,16000,57,WFRC,WFRC,0,0,0,0,0,0,1000,0,1,0,0,0,1,0,High growth area,,0,,0,1,0,0,0,0,0,0,Weber,3347.77105919711
3687,3308_000.0,1,1.0918,1.0107,1.0324,1.02155,10154,2259.4,3190.1,3730.3,3543.0,3985.2,4568.1,2069,2922,3417,3245,3650,4184,12000,13000,13500,13500,14000,14500,57,WFRC,WFRC,0,0,-500,-500,0,0,0,0,0,0,0,0,0,0,Shifted from parallel segment to north,,0,,0,0,0,0,0,0,0,0,Weber,1070.39178584137
3688,3308_000.5,1,1.0924,1.0104,1.0243,1.01735,1661,11537.4,12306.9,12498.6,12631.8,13927.1,14843.8,10562,11266,11441,11563,12749,13588,12000,13000,13000,13000,14500,15000,57,WFRC,WFRC,0,0,-500,0,500,0,0,0,0,0,0,0,0,0,Shifted from parallel segment to north,,0,,0,0,0,0,0,0,0,0,Weber,2124.97328331316
3689,3308_001.5,1,1.0924,1.0104,1.0243,1.01735,4538,9477.0,9908.1,8247.8,8453.1,8899.0,9515.1,8675,9070,7550,7738,8146,8710,13000,13500,12000,12500,12500,13000,57,WFRC,WFRC,0,0,0,-500,0,0,1000,0,1,0,0,0,0,0,Additional capacity on parallel road (5600 S) in 2028,,0,,0,1,0,0,0,0,0,0,Weber,1069.51579725859
3690,3308_002.0,1,1.0924,1.0104,1.0243,1.01735,2818,11355.9,12230.0,11066.3,11262.4,11065.0,12356.4,10395,11196,10130,10310,10129,11311,13000,14000,13000,13000,13000,14000,57,WFRC,WFRC,0,0,0,-500,0,500,0,0,1,0,0,0,0,0,Additional capacity on parallel road (5600 S) in 2028,,0,,0,1,0,0,0,0,0,0,Weber,1072.11249178111
3691,3308_002.5,1,1.0924,1.0104,1.0243,1.01735,1864,14601.1,15571.8,14229.6,13975.1,14063.9,14940.2,13366,14255,13026,12793,12874,13676,15000,16000,15000,14500,14500,15500,57,WFRC,WFRC,0,0,0,-500,0,500,0,0,1,0,0,0,0,0,Additional capacity on parallel road (5600 S) in 2028,,0,,0,1,0,0,0,0,0,0,Weber,533.737327490956
3692,3308_002.7,1,1.0924,1.0104,1.0243,1.01735,4043,12221.0,12712.9,11442.6,10545.9,10970.2,11082.3,11187,11638,10475,9654,10042,10145,15000,15500,14500,13500,14000,14000,57,WFRC,WFRC,0,0,0,0,1000,1000,1500,0,1,0,0,0,0,0,Additional capacity on parallel road (5600 S) in 2028,,0,,0,1,0,0,0,0,0,0,Weber,1605.97733557408
3693,3310_000.0,1,1.0924,1.0104,1.0243,1.01735,-125,8679.1,8035.5,7308.7,6568.4,5403.3,7306.8,7945,7356,6690,6013,4946,6689,7800,7200,6600,5900,4800,6600,57,WFRC,WFRC,0,0,800,0,900,2000,1000,0,1,0,0,1,0,0,New 1800 N interchange in 2028,,0,,0,1,0,0,1,0,0,0,Weber,1078.07530514446
3694,3310_000.5,1,1.0924,1.0104,1.0243,1.01735,-2610,11394.2,10020.7,8896.4,8442.6,9044.3,10954.1,10430,9173,8144,7728,8279,10028,7800,6600,5500,5100,5700,7400,57,WFRC,WFRC,0,0,1500,0,500,300,300,0,1,0,0,1,0,0,New 1800 N interchange in 2028,,0,,0,1,0,0,1,0,0,0,Weber,3198.51991044075
3695,3311_000.0,1,1.0924,1.0104,1.0243,1.01735,1330,3717.0,3790.1,3971.3,4325.9,4692.7,4717.3,3403,3470,3635,3960,4296,4318,4700,4800,5000,5300,5600,5600,57,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,0,,0,0,0,0,0,0,0,0,Weber,2149.11273215416
3696,3315_000.0,1,1.0924,1.0104,1.0243,1.01735,1398,9467.9,10667.7,11113.6,14211.9,15447.2,15268.6,8667,9765,10174,13010,14141,13977,10000,11000,11500,14500,15500,15500,57,WFRC,WFRC,0,0,0,500,-500,-500,0,0,0,0,0,0,0,0,Smoothing,,0,,0,0,0,0,0,0,0,0,Weber,1210.52517444292
3697,3315_000.6,1,1.0924,1.0104,1.0243,1.01735,4363,6229.0,7357.4,7528.1,10242.5,10395.2,9654.1,5702,6735,6891,9376,9516,8838,10000,11000,11500,13500,14000,13000,57,WFRC,WFRC,0,0,-500,500,-1000,-1000,500,0,0,0,0,0,0,0,Smoothing,,0,,0,0,0,0,0,0,0,0,Weber,710.780414089541
3698,3316_000.0,1,1.0924,1.0104,1.0243,1.01735,-2606,10798.0,10810.0,11683.0,12788.6,14258.8,15859.4,9885,9896,10695,11707,13053,14518,7300,7300,8100,9100,10500,12000,57,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,0,,0,0,0,0,0,0,0,0,Weber,1198.87046937876
3699,3316_000.6,1,1.0924,1.0104,1.0243,1.01735,-6927,18481.5,18200.8,19754.9,19087.5,20750.2,22833.5,16918,16661,18084,17473,18995,20902,10000,9700,11000,10500,12000,14000,57,WFRC,WFRC,0,0,500,-500,500,0,0,0,0,0,0,0,0,0,Smoothing,,0,,0,0,0,0,0,0,0,0,Weber,566.354370016723
3700,3316_000.8,1,1.0924,1.0104,1.0243,1.01735,-1115,12132.7,12125.4,12868.9,11365.2,11972.6,13092.2,11106,11100,11780,10404,10960,11985,10000,10000,10500,9300,9800,11000,57,WFRC,WFRC,0,0,0,-500,800,600,0,0,0,0,0,0,0,0,Smoothing,,0,,0,0,0,0,0,0,0,0,Weber,1644.07172840267
3701,3316_001.6,1,1.0924,1.0104,1.0243,1.01735,-4496,17517.8,18047.4,18458.2,17575.2,17878.7,18877.7,16036,16521,16897,16089,16366,17281,11500,12000,12500,11500,12000,13000,57,WFRC,WFRC,0,0,0,-500,500,0,0,0,0,0,0,0,0,0,Smoothing,,0,,0,0,0,0,0,0,0,0,Weber,290.259831471009
3702,3316_001.7,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,57,WFRC,WFRC,0,0,10500,10500,10500,11000,11000,0,0,0,0,0,1,0,Not in TDM. Add some growth.,,0,,0,0,0,0,0,0,0,0,Weber,190.14468134768
