OBJECTID,SEGID,FAC_WDAVG,aadtAdjFactor,M2019,M2023,M2028,M2032,M2042,M2050,MF2019,MF2023,MF2028,MF2032,MF2042,MF2050,CO_NAME,PLANAREA,ADJHIST,NOTES_FURREV,ADJ2019,ADJ2023,ADJ2028,ADJ2032,ADJ2042,ADJ2050,NOTES,FL_REV,OV_REV,FL_LTPRV,OV_LTPRV,FL_ZERO,OV_ZERO,FL_HIADJ,OV_HIADJ,FL_50LT19,OV_50LT19,FL_503X19,OV_503X19,FL_FURREV,OV_FURREV,CreationDate,Creator,EditDate,Editor,Shape__Length,GlobalID
82,0006_256.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CARBON,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,11922.5194252517,9b0fdca6-9947-4bec-b1da-c8d4b092502f
83,0006_261.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,11182.713702241,085782df-1a20-4708-b308-459084de9ad0
84,0006_267.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,22893.71502194,0c6f7303-5742-4920-af7a-902aa43b43af
85,0006_278.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,10617.806504172,0eb045b1-d172-484f-a6c6-ee088742c293
86,0006_283.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,34018.4342012991,ef18d822-13f2-475c-bd1e-c6f392fd4486
87,0006_299.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,1659.37914458855,e20c5864-6a26-48d7-9b21-651c3aa2edbe
88,0007_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,162.806346103321,80016aff-1c31-4c01-b77a-18877838edc8
89,0007_000.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,453.971938245276,4d5320f5-3723-447c-9e02-07b9476aebd8
90,0007_000.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,2491.22362095262,a6236069-f9d1-4c5b-b634-231b08c3e738
91,0007_001.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,1764.56865612281,af48e44f-f776-4703-92d9-fcb212183efb
92,0007_002.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,2116.88329926067,b99b37e5-4ad4-4525-b45c-724440d4287d
93,0007_003.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,3322.2529953128,6b819bbf-4c73-4432-82d4-ee6244fd97ad
94,0007_005.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,2078.47194446984,67a4d430-278b-4b2e-8da2-45601f3b2c4a
95,0007_006.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,2393.81874361549,8dbd672c-4f6d-49b6-ba5f-f00c7783f39b
96,0007_007.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,2037.4844770303,416e3cf6-7940-4f5b-8d64-2cc8b6611148
97,0007_008.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,1943.52935310752,74c86472-fd84-4cac-826c-243c0720dbef
98,0007_009.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,2563.57401957158,83284c65-158c-4fbd-be22-3eec8a3d7c30
99,0007_010.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,3873.51373574545,2c23c1a9-b2b3-4ca9-b616-d06941accce9
100,0007_012.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,5153.35298656433,73644572-321f-4e70-962c-2a9e00aa2615
101,0007_015.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,6678.26461448226,1ccbe339-c54d-4e2e-bf20-a23d7f9d2d14
102,0008_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,833.685582349746,b25d262d-089f-4096-974b-d6766ab226c7
103,0008_000.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,1565.41031678421,733a5ab4-f653-4471-877e-ee97e21ccebf
104,0008_001.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,248.276304030992,2102a971-b7e6-4511-819e-4c28a5a826ac
105,0009_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,1033.9734771952,347f0624-8317-4090-bb12-6e55f77dd109
106,0009_000.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,1205.51792675059,f903696f-11d2-4862-843c-6ef958e3d8b1
107,0009_001.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,3351.65370870803,705f49b8-a6d7-47d9-9948-0938678be372
108,0009_002.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,4410.41290020936,d0d68966-7a2c-41c3-9237-f6dbcfc8f2cf
109,0009_004.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,810.891610531966,37495455-554c-4d67-b7fd-f8c150ab77c2
110,0009_005.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,2538.79519723778,b70e6faf-79a0-40c8-adb1-fcd16b570f83
111,0009_006.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,836.266422139368,da47b95d-d9fe-4520-9203-d646b1aeb607
112,0009_007.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,947.513656366746,9568124c-2055-44e3-b7ab-5e3ade8571eb
113,0009_007.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,895.350531551749,ecc9bbb5-48e5-4e1e-841b-e16dd9ea4a23
114,0009_007.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,710.077927953043,e3a49f4b-8ed3-429b-b4a2-897bd7af022a
115,0009_008.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,586.123614848453,a2126c70-79e7-44d1-9a7c-b46b1cd50561
116,0009_008.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,1028.11580485908,47da04d8-b6b6-4e39-b45f-5bf83392f153
117,0009_009.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,964.960106501865,4cfa1272-8cc4-4c94-a720-bbc22f3886a8
118,0009_009.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,419.753611521811,1ff28542-f99a-4a67-baef-9a5bbf7c4d9a
119,0009_009.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,1463.67834536469,d40fe033-f1df-4690-b5ee-0942759b5457
120,0009_010.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,775.725949926128,f99bc62c-5ff6-4f60-87e2-943c0ad933ff
121,0009_010.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,1001.78113174006,b35b04ca-652f-45c6-a728-b6ed6e0d037a
122,0009_011.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,2189.98170171827,ec7c0eb3-7867-481e-b62d-9b0f18d7eb0f
123,0009_012.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,368.976770505335,05cae0d3-bd1e-40d5-9f88-988d73cdfb72
124,0009_012.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,5457.8508426359,dcb82e3c-4f8d-47ac-8065-e7b4fc5c1574
125,0009_015.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,Dixie,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,4119.78164300646,b06b7a92-a6d2-46c5-ac74-8356a99c3bd5
126,0009_017.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,2737.7920792402,5f847319-a5af-407c-9b5b-822e0206e057
127,0009_018.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,1696.94383020428,72c09a46-6b6c-49c8-958c-52ef6f1bc1b3
128,0009_019.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,12332.4830432363,26ee6ea0-749d-4dff-b54c-91a574c7dfd7
129,0009_025.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,2513.36962567944,371945f1-97c5-457d-83f0-38f2e66ab9fe
130,0009_026.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,1888.69225630063,970e209c-fece-4fa6-93f5-07e612f7a088
131,0009_027.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,3334.22141376733,4dd8d522-f9ac-45c8-936f-a5fdcc23747e
132,0009_029.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,1167.95719750542,1d3cb36e-1623-410f-b0dc-6e0335a53513
133,0009_030.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,1328.05777384769,9117ece6-ef57-4348-92b0-0c8cf8cb0df8
134,0009_030.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASHINGTON,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,3909.18474213528,d35b6b0f-f6bc-40e6-9932-2dabbd86c5fc
135,0009_044.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,KANE,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,3467.92939228127,ac00e860-9b50-4504-849c-e8b38aa99775
136,0009_046.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,KANE,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,21430.163269137,0d321846-9fa2-4879-b17b-b6df4c220fcf
137,0010_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEVIER,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,13660.6140141133,30dc3e51-a7aa-4124-a33e-3538d617ede2
138,0010_006.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,4140.73867703829,38b055cc-19ba-47b7-ae1f-8f2a37251ced
139,0010_008.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,2302.07349456911,bcc2bea8-69ba-4dc1-9552-5bdd31c0de47
140,0010_009.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,1097.79645532865,36f80642-ec02-4cc8-9137-8e5d2ad72085
141,0010_010.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,4081.35956200606,f3fa238e-82a9-4b52-bed8-e9040e97996c
142,0010_012.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,533.822705488999,b4d2f00c-5b11-4ccb-9dec-bbae48e18cbb
143,0010_012.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,1023.21043772207,fe0bec0b-91c5-442a-bf6c-b3c3d73cfb88
144,0010_012.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,6944.36106576687,ccd9edd9-f409-4696-ae7a-2f21e7c295b7
145,0010_016.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,21733.163606628,ec73f8ce-491c-4182-a35b-24923b4e9366
146,0010_026.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,1638.84059144752,4b23f814-5a4d-4929-b8f9-c27dbc459163
147,0010_027.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,6004.17090358497,074801c7-abf2-4edf-9c68-28146e74f6b6
148,0010_030.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,8941.34308036506,604aa945-256b-4154-b063-9fe5a17958d1
149,0010_034.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,6348.50327884305,11073d2d-8f91-48ff-bbee-06b81c237bda
150,0010_037.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,207.218375527316,a3eb7496-5495-42b9-909a-f21e2ffe5596
151,0010_037.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,1036.25275821383,4d9b8ff5-8237-454c-988d-2ec4765bf72c
152,0010_038.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,2308.46843535923,c43415e0-378a-4a9e-930f-06c17414bb1c
153,0010_039.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,3691.22593373259,252c9959-1441-491f-8bc5-49bbc036492d
154,0010_041.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,1442.19664840935,e052e4ad-95cb-497c-abf0-30e596c52faa
155,0010_041.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,7568.43755495554,e17882d5-6d41-46c9-bebe-e7662145d51c
156,0010_045.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,2082.12571983184,79304a2e-94e7-4ed3-a96d-69ac8e0e1d49
157,0010_046.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,2166.32312971979,dca45e0c-da20-4980-9892-a399e949670c
158,0010_047.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,1483.14897109121,7e641709-4bb6-4cf6-b135-bf294debb5cb
159,0010_048.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,2273.14334535915,365430f7-ff87-4df4-8680-8f8e3a891ef9
160,0010_049.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,15043.7124614733,f26648d3-5219-4467-a502-5d0198f7c96d
161,0010_056.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,1280.0337483415,e071accf-b11d-4bc8-903b-ea0b53d69c89
162,0010_057.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMERY,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,4117.35319533638,e17554c3-3a2f-4cfa-8a73-e94a11926ee7
163,0010_059.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CARBON,UDOT,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693963731010,bhereth_wfrcgis,1693963731010,bhereth_wfrcgis,3679.9756347206,f334fa2b-a57c-44ff-8223-5855f994aaac
