FID,Id,SEGID,FAC_WDAVG,aadtAdjFac,M2019,M2023,M2028,M2032,M2042,M2050,MF2019,MF2023,MF2028,MF2032,MF2042,MF2050,CO_NAME,PLANAREA,AADT2019,ADJ2019,ADJ2023,ADJ2028,ADJ2032,ADJ2042,ADJ2050,NOTES,FL_NOREV,FL_LTPRV,FL_502X19,FL_ZERO,Shape__Length,GlobalID,CreationDate,Creator,EditDate,Editor
4195,0.0,2151_001.8,1.0924,0.0,4607.0,4378.0,5022.0,5302.0,6477.0,8713.0,1100.0,900.0,1500.0,1800.0,3000.0,5200.0,SALT LAKE,WFRC,1112.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,1.0,0.0,840.492785458386,059483d5-317a-48e8-b771-7ce6b1155f45,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4196,0.0,2151_002.2,1.0924,0.0,5021.0,4598.0,4949.0,5979.0,6804.0,9230.0,1100.0,700.0,1000.0,2100.0,2900.0,5300.0,SALT LAKE,WFRC,1112.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,1.0,0.0,384.304650652601,a4074886-6f8d-47da-97be-3eebdac6624f,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4197,0.0,2153_001.4,1.0924,0.0,14402.0,15842.0,18087.0,12608.0,12648.0,13406.0,1100.0,2600.0,4800.0,-682.0,-642.0,100.0,SALT LAKE,WFRC,1112.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,0.0,0.0,1348.72612893654,77f174ac-581e-46a7-87a5-a6582232216e,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4198,0.0,2153_002.1,1.0924,0.0,7156.0,7523.0,8808.0,8260.0,8615.0,9230.0,1100.0,1500.0,2800.0,2200.0,2600.0,3200.0,SALT LAKE,WFRC,1112.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,1.0,0.0,1981.87889412274,82ff455e-128b-4939-a3a4-9800fa5ca762,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4199,0.0,2153_003.0,1.0924,0.0,6013.0,6306.0,6523.0,6121.0,6680.0,6581.0,1100.0,1400.0,1600.0,1200.0,1800.0,1700.0,SALT LAKE,WFRC,1112.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,0.0,0.0,1981.20420639217,cce0209a-80dd-4a9c-8f0e-8bffff515c31,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4200,0.0,2153_004.0,1.0924,0.0,5092.0,5495.0,6578.0,6242.0,6634.0,6397.0,18000.0,18500.0,19500.0,19000.0,19500.0,19500.0,SALT LAKE,WFRC,17996.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,0.0,0.0,958.516051310758,4073bb4c-45dc-4db6-a93f-5688ff479643,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4201,0.0,2153_004.4,1.0924,0.0,7028.0,6304.0,7959.0,8304.0,10962.0,10597.0,1100.0,400.0,2000.0,2400.0,5000.0,4700.0,SALT LAKE,WFRC,1112.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,1.0,0.0,1623.10540760405,51f27efe-bd07-427b-8d67-7848a848dbd2,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4202,0.0,2153_005.0,1.0924,0.0,11667.0,10245.0,12815.0,13351.0,18077.0,19286.0,1100.0,-310.0,2300.0,2800.0,7500.0,8700.0,SALT LAKE,WFRC,1112.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,1.0,0.0,1368.62876006873,3cbb3454-37ca-482f-beb0-b6d6fc6eaac2,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4203,0.0,2153_005.7,1.0924,0.0,9734.0,9706.0,12173.0,12130.0,17518.0,19717.0,1100.0,1100.0,3600.0,3500.0,8900.0,11000.0,SALT LAKE,WFRC,1112.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,1.0,0.0,442.170961528948,2fff5fdb-d3ef-4ca0-96bf-d063bcae90ea,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4204,0.0,2154_000.0,1.0924,0.0,5602.0,5685.0,6166.0,5439.0,6199.0,6587.0,450.0,500.0,1000.0,250.0,1000.0,1400.0,SALT LAKE,WFRC,435.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,1.0,0.0,2527.10987118323,4817f3c7-4758-49d9-b922-f8e6c54900b3,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4205,0.0,2154_001.2,1.0924,0.0,8117.0,8964.0,9720.0,8860.0,9249.0,9674.0,450.0,1300.0,2000.0,1200.0,1600.0,2000.0,SALT LAKE,WFRC,435.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,1.0,0.0,2121.69570998724,5a58f91b-ed76-4189-89e4-2efc3493d28f,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4206,0.0,2154_002.2,1.0924,0.0,9569.0,5951.0,6216.0,6038.0,7902.0,8153.0,450.0,-3183.0,-2918.0,-3096.0,-1232.0,-981.0,SALT LAKE,WFRC,435.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,0.0,0.0,2127.26934888564,b811c0ec-4e69-4cfa-8329-46a6a7fe2794,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4207,0.0,2154_003.2,1.0924,0.0,6687.0,5036.0,5343.0,5241.0,6030.0,6189.0,450.0,-1216.0,-909.0,-1011.0,-222.0,-63.0,SALT LAKE,WFRC,435.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,0.0,0.0,1061.08130479304,b5162ea3-7627-4cf5-8a44-4da76fcac842,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4208,0.0,2154_003.7,1.0924,0.0,4912.0,3530.0,3785.0,3787.0,4852.0,4915.0,450.0,-947.0,-692.0,-690.0,400.0,450.0,SALT LAKE,WFRC,435.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,0.0,0.0,863.154852195495,00bb2c02-0e22-4dde-81eb-42653297281d,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4209,0.0,2155_000.0,1.0924,0.0,5415.0,5288.0,5341.0,5251.0,5266.0,5347.0,500.0,350.0,450.0,350.0,350.0,450.0,SALT LAKE,WFRC,500.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,0.0,0.0,2132.81396378104,3b1a57b4-2c9d-46ea-8e87-6c233a6b4205,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4210,0.0,2155_001.0,1.0946,0.0,1409.0,1200.0,1392.0,1427.0,1470.0,1451.0,500.0,300.0,500.0,500.0,550.0,550.0,SALT LAKE,WFRC,500.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,0.0,0.0,1070.05692029684,cc308a51-64e6-4c70-8e3a-9eab50c08e29,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4211,0.0,2156_000.0,1.0946,0.0,1456.0,1503.0,1670.0,1771.0,2129.0,2338.0,1100.0,1200.0,1300.0,1400.0,1800.0,2000.0,SALT LAKE,WFRC,1112.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,1466.28499086772,ded009b1-07c5-4d5b-8835-99b13425770b,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4212,0.0,2156_000.7,1.0924,0.0,3415.0,3505.0,3764.0,4370.0,6057.0,6340.0,6800.0,6900.0,7100.0,7700.0,9400.0,9700.0,SALT LAKE,WFRC,6762.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,1277.41140621712,3e187877-8ff0-418a-8684-d46dff90dcae,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4213,0.0,2156_001.3,1.0918,0.0,4513.0,4480.0,5492.0,5377.0,6603.0,6738.0,6800.0,6700.0,7700.0,7600.0,8900.0,9000.0,SALT LAKE,WFRC,6762.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,0.0,0.0,1462.95914525815,e1859ff8-5d66-4f65-b637-988e69ecf4f9,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4214,0.0,2156_002.0,1.0918,0.0,4363.0,4286.0,4710.0,4389.0,4307.0,3990.0,6800.0,6700.0,7100.0,6800.0,6700.0,6400.0,SALT LAKE,WFRC,6762.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,0.0,0.0,558.139649000229,c38adb13-5e16-45b5-ba2d-3633a09619c6,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4215,0.0,2156_002.3,1.0924,0.0,6155.0,6517.0,7562.0,6583.0,7502.0,7172.0,6800.0,7100.0,8200.0,7200.0,8100.0,7800.0,SALT LAKE,WFRC,6762.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,0.0,0.0,1718.46282226154,60ef164d-532c-4f6c-bc7d-153cd38316d4,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4216,0.0,2156_003.1,1.0924,0.0,9099.0,9506.0,10608.0,9483.0,10568.0,10181.0,6800.0,7200.0,8300.0,7100.0,8200.0,7800.0,SALT LAKE,WFRC,6762.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,0.0,0.0,567.837231790292,404b001d-7e0e-45cd-8978-2337e17bbe44,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4217,0.0,2156_003.4,1.0924,0.0,6033.0,6260.0,7105.0,6410.0,7297.0,7240.0,2200.0,2500.0,3300.0,2600.0,3500.0,3400.0,SALT LAKE,WFRC,2233.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,0.0,0.0,960.3357885495,5b183c09-1c0e-4a96-bf5e-9fef8d2d36e7,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4218,0.0,2156_003.9,1.0924,0.0,10700.0,10385.0,10811.0,10678.0,10859.0,10872.0,2200.0,1900.0,2300.0,2200.0,2400.0,2400.0,SALT LAKE,WFRC,2233.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,0.0,0.0,2140.24933984082,d9a977f8-876d-49dd-a37a-180ad841f5bb,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4219,0.0,2156_004.9,1.0924,0.0,7609.0,7719.0,8218.0,8085.0,8502.0,8940.0,2200.0,2300.0,2800.0,2700.0,3100.0,3600.0,SALT LAKE,WFRC,2233.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,0.0,0.0,1041.58068199507,d7d0559e-2542-45b6-8df6-156f72e585a5,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4220,0.0,2156_005.4,1.0924,0.0,8935.0,9269.0,9307.0,8857.0,8703.0,9069.0,13000.0,13000.0,13500.0,13000.0,12500.0,13000.0,SALT LAKE,WFRC,12885.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,0.0,0.0,2140.97634580961,d782cf8a-5206-44ef-8105-75f52e980c23,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4221,0.0,2156_006.4,1.0924,0.0,7891.0,8089.0,8542.0,8176.0,7995.0,8964.0,13000.0,13000.0,13500.0,13000.0,13000.0,14000.0,SALT LAKE,WFRC,12885.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,0.0,0.0,1113.39739154016,d428e7f5-91b7-47d7-bd0a-28fb088b030a,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4222,0.0,2156_006.9,1.0946,0.0,12136.0,11583.0,12271.0,12209.0,11580.0,12739.0,13000.0,12500.0,13000.0,13000.0,12500.0,13500.0,SALT LAKE,WFRC,12885.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,0.0,0.0,1128.18733978185,a494d72d-0c52-425a-b38a-ef0cb9425383,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4223,0.0,2156_007.4,1.0946,0.0,7449.0,8420.0,10042.0,8996.0,9216.0,9101.0,14500.0,15500.0,17000.0,16000.0,16000.0,16000.0,SALT LAKE,WFRC,14439.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,0.0,0.0,2089.03844103354,db40a876-fa52-4e59-aab4-5345b437868c,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4224,0.0,2156_008.4,1.0924,0.0,4253.0,4334.0,4862.0,4245.0,4838.0,5555.0,5600.0,5700.0,6300.0,5600.0,6200.0,6900.0,SALT LAKE,WFRC,5646.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,0.0,0.0,606.966487760671,197caba9-e00b-4dd8-849e-dcd2895db9b9,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4225,0.0,2156_008.7,1.0946,0.0,3181.0,2851.0,3283.0,2945.0,3621.0,3809.0,5600.0,5300.0,5700.0,5400.0,6100.0,6300.0,SALT LAKE,WFRC,5646.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,0.0,0.0,1972.31775470679,103f44d1-31dd-41ee-ba7c-042e32a78929,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4226,0.0,2156_009.6,1.0924,0.0,9160.0,8961.0,9820.0,9197.0,10302.0,10198.0,10500.0,10000.0,11000.0,10500.0,11500.0,11500.0,SALT LAKE,WFRC,10297.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,0.0,0.0,2171.83765082219,0e779b90-50ae-4673-9b5c-fdb470fae186,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4227,0.0,2156_010.6,1.0924,0.0,10678.0,9794.0,10268.0,9801.0,10053.0,10771.0,11500.0,11000.0,11500.0,11000.0,11000.0,12000.0,SALT LAKE,WFRC,11709.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,0.0,0.0,2133.99630736165,896bdb0a-a3e5-4c69-ac5f-9fec5f8ed61e,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4228,0.0,2156_011.6,1.0946,0.0,7103.0,7001.0,7600.0,7174.0,7781.0,7821.0,11500.0,11500.0,12000.0,12000.0,12500.0,12500.0,SALT LAKE,WFRC,11681.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,0.0,0.0,1069.42478820035,6abb3020-8406-451b-80ac-971b40c1c37d,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4229,0.0,2156_012.1,1.0946,0.0,5120.0,5004.0,5610.0,6111.0,7070.0,7396.0,9900.0,9800.0,10500.0,11000.0,12000.0,12000.0,SALT LAKE,WFRC,9885.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,0.0,0.0,1379.11170746457,73a3db44-2069-495b-97b5-2d0ea16608d2,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4230,0.0,2157_000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SALT LAKE,WFRC,500.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,2151.26888383895,07cec204-4668-4a97-b632-6b14c4e57990,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4231,0.0,2157_001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SALT LAKE,WFRC,500.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,1116.65478813601,8f410a23-850a-46d5-9290-b013a7574f13,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4232,0.0,2157_001.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SALT LAKE,WFRC,500.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,1008.98531133669,7c6e970c-9d2f-4fb4-8fe5-20794624d9ad,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4233,0.0,2158_000.0,1.0924,0.0,8360.0,8496.0,8750.0,8989.0,10070.0,10904.0,11500.0,12000.0,12000.0,12500.0,13500.0,14000.0,SALT LAKE,WFRC,11649.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,1093.24830399061,66462ae8-17f8-4ccd-97b5-0d423b5fbe79,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4234,0.0,2158_000.5,1.0924,0.0,4749.0,4842.0,5024.0,5307.0,6120.0,6234.0,9600.0,9700.0,9900.0,10000.0,11000.0,11000.0,SALT LAKE,WFRC,9618.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,1480.61953766251,ec03a804-d5e9-457a-a821-8bbd4dd12beb,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4235,0.0,2159_002.5,1.0918,0.0,1920.0,2541.0,10349.0,16720.0,24793.0,27197.0,1100.0,1700.0,9500.0,16000.0,24000.0,26500.0,SALT LAKE,WFRC,1112.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,1.0,0.0,1188.03034596658,62deda80-525f-4585-bffa-749caa7ff469,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4236,0.0,2159_003.1,1.0924,0.0,2608.0,3155.0,8567.0,14686.0,21767.0,25044.0,1100.0,1700.0,7100.0,13000.0,20500.0,23500.0,SALT LAKE,WFRC,1112.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,1.0,0.0,1027.00008279901,0124ea40-22eb-46f7-b8ea-6d22500de634,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4237,0.0,2159_003.6,1.0924,0.0,10965.0,10320.0,13837.0,19320.0,23777.0,25988.0,1100.0,450.0,4000.0,9500.0,14000.0,16000.0,SALT LAKE,WFRC,1112.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,1.0,0.0,1557.43902609761,80913760-69ac-48af-ac91-6864bd51ed0b,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4238,0.0,2160_000.0,1.0946,0.0,4065.0,3832.0,3941.0,3730.0,3320.0,3542.0,3000.0,2800.0,2900.0,2700.0,2300.0,2500.0,SALT LAKE,WFRC,3000.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,0.0,0.0,2124.88021527593,c3fe24f6-2c9c-4ba2-b2f3-b9505238e476,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4239,0.0,2160_001.0,1.0924,0.0,5079.0,4667.0,4706.0,4847.0,4560.0,4412.0,3000.0,2600.0,2600.0,2800.0,2500.0,2300.0,SALT LAKE,WFRC,3000.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,0.0,0.0,297.803216032738,b02024cc-28a1-4aee-9011-6f54a2cf606b,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4240,0.0,2160_001.2,1.0924,0.0,3072.0,2347.0,2517.0,2381.0,2287.0,2530.0,3000.0,2300.0,2400.0,2300.0,2200.0,2500.0,SALT LAKE,WFRC,3000.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,0.0,0.0,1843.06186182721,f12bedaa-d5f2-400b-9b38-1477f939c156,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4241,0.0,2160_002.0,1.0946,0.0,5361.0,5660.0,6087.0,5650.0,5610.0,5770.0,3000.0,3300.0,3700.0,3300.0,3200.0,3400.0,SALT LAKE,WFRC,3000.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,0.0,0.0,2131.46300516929,d54780ad-8042-47b2-b116-74d7de163ad1,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4242,0.0,2160_003.1,1.0924,0.0,6673.0,6524.0,6596.0,6477.0,6317.0,6418.0,3000.0,2900.0,2900.0,2800.0,2600.0,2700.0,SALT LAKE,WFRC,3000.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,0.0,0.0,2131.9000898388,7a1b0b28-b561-4ece-8c25-c7d5c5f487a0,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4243,0.0,2160_004.1,1.0946,0.0,5897.0,5742.0,5810.0,5810.0,5524.0,5581.0,3000.0,2800.0,2900.0,2900.0,2600.0,2700.0,SALT LAKE,WFRC,3000.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,0.0,0.0,1069.9592293319,acf0dd11-7432-4792-9158-231154faff32,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4244,0.0,2161_000.0,1.0924,0.0,2920.0,3791.0,5151.0,4852.0,5414.0,8110.0,1100.0,2000.0,3300.0,3000.0,3600.0,6300.0,SALT LAKE,WFRC,1112.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,1.0,0.0,2176.15068629737,507815a0-b7f4-4afd-9c50-f54a9696c502,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4245,0.0,2161_001.0,1.0924,0.0,21674.0,22520.0,27166.0,24590.0,29859.0,33434.0,2200.0,3100.0,7700.0,5100.0,10500.0,14000.0,SALT LAKE,WFRC,2224.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,1.0,0.0,1035.67129798745,bb0b9cc5-d984-49bd-925e-cc9e95758de0,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4246,0.0,2161_001.5,1.0924,0.0,14063.0,13941.0,17683.0,20034.0,24127.0,27196.0,2200.0,2100.0,5800.0,8200.0,12500.0,15500.0,SALT LAKE,WFRC,2224.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,1.0,0.0,920.309275228897,e83be42b-d5f2-442a-babe-9d3e72c41f62,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4247,0.0,2161_001.9,1.0924,0.0,14890.0,14398.0,17601.0,19275.0,22668.0,25550.0,8000.0,7500.0,10500.0,12500.0,16000.0,18500.0,SALT LAKE,WFRC,8017.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,1.0,0.0,1470.43107446891,5dea864a-ce45-49f0-b073-c86e37cca39e,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4248,0.0,2161_002.6,1.0924,0.0,20290.0,17851.0,21024.0,22665.0,25588.0,27866.0,26500.0,24000.0,27500.0,29000.0,32000.0,34000.0,SALT LAKE,WFRC,26632.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,0.0,0.0,1199.40235972864,d1d36d5b-6c77-4201-a80a-85de175c08a9,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4249,0.0,2161_003.2,1.0924,0.0,28595.0,15904.0,19018.0,20349.0,22711.0,24225.0,26000.0,13500.0,16500.0,18000.0,20000.0,21500.0,SALT LAKE,WFRC,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,1.0,0.0,533.902236614509,f8c327f8-c249-48a1-b2ac-3f126b4bcee6,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4250,0.0,2161_003.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SALT LAKE,WFRC,26632.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,828.97889538917,407d513c-77cf-431d-9525-e7a50467e94b,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4251,0.0,2161_003.8,1.0946,0.0,30030.0,29115.0,28480.0,35526.0,37562.0,40073.0,46000.0,45000.0,44000.0,51000.0,53500.0,56000.0,SALT LAKE,WFRC,45753.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,0.0,0.0,1093.24784018407,ba4fc48c-a3f1-4a29-b9e3-8fe41f6eae43,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4252,0.0,2162_000.0,1.0946,0.0,23349.0,22762.0,23987.0,25274.0,26718.0,27196.0,3300.0,2700.0,4000.0,5300.0,6700.0,7200.0,SALT LAKE,WFRC,3335.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,1.0,0.0,809.351973630593,f8b71231-3e6f-46ce-ba0a-137f78c9f930,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4253,0.0,2162_000.4,1.0946,0.0,12423.0,12354.0,13419.0,20307.0,20623.0,21716.0,12000.0,12000.0,13000.0,20000.0,20000.0,21000.0,SALT LAKE,WFRC,11895.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,487.450415777075,f46e8be5-8ae4-49e4-8ad2-da3bdf598126,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4254,0.0,2162_000.6,1.0946,0.0,10586.0,10246.0,11418.0,14272.0,11530.0,12401.0,11500.0,11500.0,12500.0,15500.0,12500.0,13500.0,SALT LAKE,WFRC,11673.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,0.0,0.0,1086.83121559176,2ca50963-83ab-4cf3-b72a-12f904166a88,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4255,0.0,2162_001.1,1.0946,0.0,11020.0,10743.0,11795.0,13476.0,11581.0,12154.0,9800.0,9500.0,10500.0,12500.0,10500.0,11000.0,SALT LAKE,WFRC,9797.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,0.0,0.0,1070.98030795656,19ffba6a-e9c5-4ece-ad3c-dd6fb05d39a1,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4256,0.0,2162_001.6,1.0946,0.0,12015.0,11903.0,12608.0,13755.0,11379.0,12037.0,11000.0,11000.0,11500.0,12500.0,10000.0,11000.0,SALT LAKE,WFRC,10873.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,0.0,0.0,1685.76140843148,bc8212b8-370b-4ee7-860d-e824126e0ea1,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4257,0.0,2162_002.4,1.0946,0.0,16300.0,15952.0,17777.0,18496.0,16019.0,16724.0,12500.0,12000.0,14000.0,14500.0,12000.0,12500.0,SALT LAKE,WFRC,12315.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,0.0,0.0,737.070192758949,0ebc0473-af03-4baf-b9a4-492d9a081e2e,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
4258,0.0,2163_000.0,1.0924,0.0,2975.0,3542.0,3582.0,2937.0,2879.0,3626.0,500.0,1100.0,1100.0,450.0,400.0,1200.0,SALT LAKE,WFRC,500.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,1.0,0.0,1657.17845111363,56cb46e7-2a23-41bd-a84c-90834778a785,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
