SEGID,YEAR,FORECAST,SOURCE
0077_004.9,2040,4500,Segments_WF - 2023-08-01.shp
0077_006.6,2040,19500,Segments_WF - 2023-08-01.shp
0077_007.4,2040,38000,Segments_WF - 2023-08-01.shp
0077_007.9,2040,35500,Segments_WF - 2023-08-01.shp
0077_008.5,2040,20000,Segments_WF - 2023-08-01.shp
0079_000.0,2040,12500,Segments_WF - 2023-08-01.shp
0079_000.7,2040,19500,Segments_WF - 2023-08-01.shp
0079_001.9,2040,22500,Segments_WF - 2023-08-01.shp
0079_002.5,2040,33000,Segments_WF - 2023-08-01.shp
0079_002.9,2040,14500,Segments_WF - 2023-08-01.shp
0079_003.0,2040,13000,Segments_WF - 2023-08-01.shp
0079_003.3,2040,13500,Segments_WF - 2023-08-01.shp
0079_003.4,2040,12500,Segments_WF - 2023-08-01.shp
0079_003.6,2040,11500,Segments_WF - 2023-08-01.shp
0079_003.9,2040,20000,Segments_WF - 2023-08-01.shp
0079_004.3,2040,12000,Segments_WF - 2023-08-01.shp
0079_004.9,2040,11500,Segments_WF - 2023-08-01.shp
0079_005.0,2040,12000,Segments_WF - 2023-08-01.shp
0079_005.1,2040,12500,Segments_WF - 2023-08-01.shp
0080_101.5,2040,31500,Segments_WF - 2023-08-01.shp
0080_104.3,2040,34000,Segments_WF - 2023-08-01.shp
0080_111.3,2040,56500,Segments_WF - 2023-08-01.shp
0080_112.5,2040,59000,Segments_WF - 2023-08-01.shp
0080_113.3,2040,99500,Segments_WF - 2023-08-01.shp
0080_114.3,2040,112000,Segments_WF - 2023-08-01.shp
0080_115.3,2040,126000,Segments_WF - 2023-08-01.shp
0080_117.7,2040,88500,Segments_WF - 2023-08-01.shp
0080_122.4,2040,165000,Segments_WF - 2023-08-01.shp
0080_123.2,2040,154000,Segments_WF - 2023-08-01.shp
0080_124.1,2040,146000,Segments_WF - 2023-08-01.shp
0080_125.1,2040,123000,Segments_WF - 2023-08-01.shp
0080_126.8,2040,122000,Segments_WF - 2023-08-01.shp
0080_127.0,2040,59500,Segments_WF - 2023-08-01.shp
0080_127.8,2040,58000,Segments_WF - 2023-08-01.shp
0084_081.0,2040,29000,Segments_WF - 2023-08-01.shp
0084_081.7,2040,33000,Segments_WF - 2023-08-01.shp
0084_084.6,2040,30000,Segments_WF - 2023-08-01.shp
0084_087.8,2040,31000,Segments_WF - 2023-08-01.shp
0085_003.0,2040,50000,Segments_WF - 2023-08-01.shp
0085_003.5,2040,118000,Segments_WF - 2023-08-01.shp
0085_004.5,2040,116000,Segments_WF - 2023-08-01.shp
0085_005.8,2040,117000,Segments_WF - 2023-08-01.shp
0085_006.0,2040,114000,Segments_WF - 2023-08-01.shp
0085_006.6,2040,120000,Segments_WF - 2023-08-01.shp
0085_007.9,2040,92500,Segments_WF - 2023-08-01.shp
0085_008.9,2040,112000,Segments_WF - 2023-08-01.shp
0085_010.0,2040,121000,Segments_WF - 2023-08-01.shp
0085_010.3,2040,112000,Segments_WF - 2023-08-01.shp
0085_010.8,2040,110000,Segments_WF - 2023-08-01.shp
0085_011.3,2040,108000,Segments_WF - 2023-08-01.shp
0085_012.5,2040,86500,Segments_WF - 2023-08-01.shp
0085_013.9,2040,90000,Segments_WF - 2023-08-01.shp
0085_015.5,2040,96000,Segments_WF - 2023-08-01.shp
0085_017.7,2040,85000,Segments_WF - 2023-08-01.shp
0085_018.7,2040,84500,Segments_WF - 2023-08-01.shp
0089_322.3,2040,9800,Segments_WF - 2023-08-01.shp
0089_324.2,2040,9400,Segments_WF - 2023-08-01.shp
0089_324.7,2040,6600,Segments_WF - 2023-08-01.shp
0089_325.7,2040,10500,Segments_WF - 2023-08-01.shp
0089_326.8,2040,14000,Segments_WF - 2023-08-01.shp
0089_327.0,2040,11500,Segments_WF - 2023-08-01.shp
0089_327.7,2040,18500,Segments_WF - 2023-08-01.shp
0089_327.9,2040,11000,Segments_WF - 2023-08-01.shp
0089_328.1,2040,13500,Segments_WF - 2023-08-01.shp
0089_328.5,2040,13000,Segments_WF - 2023-08-01.shp
0089_328.8,2040,27000,Segments_WF - 2023-08-01.shp
0089_329.8,2040,26000,Segments_WF - 2023-08-01.shp
0089_331.1,2040,26000,Segments_WF - 2023-08-01.shp
0089_331.7,2040,26000,Segments_WF - 2023-08-01.shp
0089_333.1,2040,27000,Segments_WF - 2023-08-01.shp
0089_333.2,2040,26000,Segments_WF - 2023-08-01.shp
0089_333.5,2040,29500,Segments_WF - 2023-08-01.shp
0089_334.1,2040,21500,Segments_WF - 2023-08-01.shp
0089_334.3,2040,20000,Segments_WF - 2023-08-01.shp
0089_334.6,2040,29500,Segments_WF - 2023-08-01.shp
0089_334.9,2040,33000,Segments_WF - 2023-08-01.shp
0089_335.0,2040,32000,Segments_WF - 2023-08-01.shp
0089_335.3,2040,20500,Segments_WF - 2023-08-01.shp
0089_335.6,2040,37500,Segments_WF - 2023-08-01.shp
0089_336.0,2040,30000,Segments_WF - 2023-08-01.shp
0089_336.5,2040,31500,Segments_WF - 2023-08-01.shp
0089_336.7,2040,42000,Segments_WF - 2023-08-01.shp
0089_337.2,2040,42000,Segments_WF - 2023-08-01.shp
0089_337.5,2040,44000,Segments_WF - 2023-08-01.shp
0089_337.9,2040,48000,Segments_WF - 2023-08-01.shp
0089_338.0,2040,48500,Segments_WF - 2023-08-01.shp
0089_338.5,2040,50500,Segments_WF - 2023-08-01.shp
0089_339.1,2040,61500,Segments_WF - 2023-08-01.shp
0089_339.6,2040,61000,Segments_WF - 2023-08-01.shp
0089_340.2,2040,58000,Segments_WF - 2023-08-01.shp
0089_340.7,2040,56500,Segments_WF - 2023-08-01.shp
0089_341.3,2040,50500,Segments_WF - 2023-08-01.shp
0089_341.8,2040,51000,Segments_WF - 2023-08-01.shp
0089_342.4,2040,50500,Segments_WF - 2023-08-01.shp
0089_343.3,2040,46500,Segments_WF - 2023-08-01.shp
0089_344.0,2040,36000,Segments_WF - 2023-08-01.shp
0089_344.3,2040,36500,Segments_WF - 2023-08-01.shp
0089_344.6,2040,37000,Segments_WF - 2023-08-01.shp
0089_344.7,2040,39000,Segments_WF - 2023-08-01.shp
0089_345.0,2040,39000,Segments_WF - 2023-08-01.shp
0089_345.4,2040,30500,Segments_WF - 2023-08-01.shp
0089_345.9,2040,29000,Segments_WF - 2023-08-01.shp
0089_346.5,2040,25000,Segments_WF - 2023-08-01.shp
0089_347.4,2040,32000,Segments_WF - 2023-08-01.shp
0089_348.0,2040,43000,Segments_WF - 2023-08-01.shp
0089_348.3,2040,43000,Segments_WF - 2023-08-01.shp
0089_348.5,2040,36500,Segments_WF - 2023-08-01.shp
0089_348.8,2040,28500,Segments_WF - 2023-08-01.shp
0089_349.3,2040,34500,Segments_WF - 2023-08-01.shp
0089_349.8,2040,32500,Segments_WF - 2023-08-01.shp
0089_350.1,2040,31500,Segments_WF - 2023-08-01.shp
0089_350.9,2040,18000,Segments_WF - 2023-08-01.shp
0089_351.4,2040,19500,Segments_WF - 2023-08-01.shp
0089_351.8,2040,21000,Segments_WF - 2023-08-01.shp
0089_352.0,2040,21500,Segments_WF - 2023-08-01.shp
0089_352.2,2040,24500,Segments_WF - 2023-08-01.shp
0089_362.5,2040,20500,Segments_WF - 2023-08-01.shp
0089_363.3,2040,23000,Segments_WF - 2023-08-01.shp
0089_363.8,2040,31000,Segments_WF - 2023-08-01.shp
0089_364.3,2040,44000,Segments_WF - 2023-08-01.shp
0089_364.8,2040,48000,Segments_WF - 2023-08-01.shp
0089_365.5,2040,52500,Segments_WF - 2023-08-01.shp
0089_366.3,2040,51000,Segments_WF - 2023-08-01.shp
0089_366.8,2040,23000,Segments_WF - 2023-08-01.shp
0089_367.2,2040,24500,Segments_WF - 2023-08-01.shp
0089_368.0,2040,26000,Segments_WF - 2023-08-01.shp
0089_368.4,2040,19000,Segments_WF - 2023-08-01.shp
0089_369.0,2040,36500,Segments_WF - 2023-08-01.shp
0089_369.8,2040,37000,Segments_WF - 2023-08-01.shp
0089_369.9,2040,36500,Segments_WF - 2023-08-01.shp
0089_370.6,2040,43500,Segments_WF - 2023-08-01.shp
0089_371.0,2040,44000,Segments_WF - 2023-08-01.shp
0089_371.5,2040,41500,Segments_WF - 2023-08-01.shp
0089_372.0,2040,37000,Segments_WF - 2023-08-01.shp
0089_372.2,2040,36500,Segments_WF - 2023-08-01.shp
0089_372.6,2040,45000,Segments_WF - 2023-08-01.shp
0089_372.7,2040,41500,Segments_WF - 2023-08-01.shp
0089_373.6,2040,38000,Segments_WF - 2023-08-01.shp
0089_374.5,2040,37500,Segments_WF - 2023-08-01.shp
0089_375.3,2040,36000,Segments_WF - 2023-08-01.shp
0089_375.7,2040,42000,Segments_WF - 2023-08-01.shp
0089_376.2,2040,37000,Segments_WF - 2023-08-01.shp
0089_376.8,2040,36000,Segments_WF - 2023-08-01.shp
0089_377.3,2040,36000,Segments_WF - 2023-08-01.shp
0089_377.9,2040,30000,Segments_WF - 2023-08-01.shp
0089_378.0,2040,28000,Segments_WF - 2023-08-01.shp
0089_378.3,2040,28000,Segments_WF - 2023-08-01.shp
0089_378.5,2040,38500,Segments_WF - 2023-08-01.shp
0089_378.6,2040,41500,Segments_WF - 2023-08-01.shp
0089_378.8,2040,43000,Segments_WF - 2023-08-01.shp
0089_378.9,2040,47500,Segments_WF - 2023-08-01.shp
0089_379.1,2040,45500,Segments_WF - 2023-08-01.shp
0089_379.2,2040,35000,Segments_WF - 2023-08-01.shp
0089_379.4,2040,34000,Segments_WF - 2023-08-01.shp
0089_379.5,2040,34000,Segments_WF - 2023-08-01.shp
0089_379.8,2040,18000,Segments_WF - 2023-08-01.shp
0089_380.0,2040,21000,Segments_WF - 2023-08-01.shp
0089_380.3,2040,20500,Segments_WF - 2023-08-01.shp
0089_380.7,2040,22000,Segments_WF - 2023-08-01.shp
0089_381.0,2040,22000,Segments_WF - 2023-08-01.shp
0089_381.3,2040,12500,Segments_WF - 2023-08-01.shp
0089_381.6,2040,25000,Segments_WF - 2023-08-01.shp
0089_383.5,2040,36000,Segments_WF - 2023-08-01.shp
0089_384.9,2040,33500,Segments_WF - 2023-08-01.shp
0089_385.0,2040,32000,Segments_WF - 2023-08-01.shp
0089_385.2,2040,35000,Segments_WF - 2023-08-01.shp
0089_385.7,2040,20000,Segments_WF - 2023-08-01.shp
0089_386.3,2040,19000,Segments_WF - 2023-08-01.shp
0089_386.8,2040,23500,Segments_WF - 2023-08-01.shp
0089_387.2,2040,21000,Segments_WF - 2023-08-01.shp
0089_387.6,2040,22000,Segments_WF - 2023-08-01.shp
0089_387.8,2040,20500,Segments_WF - 2023-08-01.shp
0089_388.4,2040,20000,Segments_WF - 2023-08-01.shp
0089_389.1,2040,22000,Segments_WF - 2023-08-01.shp
0089_396.1,2040,63500,Segments_WF - 2023-08-01.shp
0089_396.8,2040,73500,Segments_WF - 2023-08-01.shp
0089_397.6,2040,82000,Segments_WF - 2023-08-01.shp
0089_398.7,2040,82500,Segments_WF - 2023-08-01.shp
0089_399.7,2040,76500,Segments_WF - 2023-08-01.shp
0089_400.5,2040,75000,Segments_WF - 2023-08-01.shp
0089_400.9,2040,75000,Segments_WF - 2023-08-01.shp
0089_401.4,2040,76500,Segments_WF - 2023-08-01.shp
0089_402.2,2040,77500,Segments_WF - 2023-08-01.shp
0089_403.2,2040,74500,Segments_WF - 2023-08-01.shp
0089_404.3,2040,83500,Segments_WF - 2023-08-01.shp
0089_405.7,2040,81500,Segments_WF - 2023-08-01.shp
0089_406.4,2040,84500,Segments_WF - 2023-08-01.shp
0089_406.6,2040,70000,Segments_WF - 2023-08-01.shp
0089_407.0,2040,68000,Segments_WF - 2023-08-01.shp
0089_408.1,2040,66500,Segments_WF - 2023-08-01.shp
0089_408.4,2040,36000,Segments_WF - 2023-08-01.shp
0089_409.3,2040,36000,Segments_WF - 2023-08-01.shp
0089_409.6,2040,36000,Segments_WF - 2023-08-01.shp
0089_410.0,2040,35000,Segments_WF - 2023-08-01.shp
0089_410.2,2040,37000,Segments_WF - 2023-08-01.shp
0089_410.5,2040,36000,Segments_WF - 2023-08-01.shp
0089_410.7,2040,38000,Segments_WF - 2023-08-01.shp
0089_411.1,2040,38000,Segments_WF - 2023-08-01.shp
0089_411.3,2040,37500,Segments_WF - 2023-08-01.shp
0089_411.7,2040,35500,Segments_WF - 2023-08-01.shp
0089_412.2,2040,34000,Segments_WF - 2023-08-01.shp
0089_412.4,2040,32500,Segments_WF - 2023-08-01.shp
0089_412.9,2040,35500,Segments_WF - 2023-08-01.shp
0089_413.1,2040,39000,Segments_WF - 2023-08-01.shp
0089_413.3,2040,38000,Segments_WF - 2023-08-01.shp
0089_413.6,2040,38500,Segments_WF - 2023-08-01.shp
0089_413.9,2040,39500,Segments_WF - 2023-08-01.shp
0089_414.2,2040,24500,Segments_WF - 2023-08-01.shp
0089_414.4,2040,24000,Segments_WF - 2023-08-01.shp
0089_414.5,2040,25000,Segments_WF - 2023-08-01.shp
0089_414.9,2040,41500,Segments_WF - 2023-08-01.shp
0089_415.4,2040,38000,Segments_WF - 2023-08-01.shp
0089_415.9,2040,38000,Segments_WF - 2023-08-01.shp
0089_416.5,2040,13000,Segments_WF - 2023-08-01.shp
0089_417.0,2040,13000,Segments_WF - 2023-08-01.shp
0089_417.4,2040,20000,Segments_WF - 2023-08-01.shp
0089_417.9,2040,20500,Segments_WF - 2023-08-01.shp
0089_418.2,2040,21000,Segments_WF - 2023-08-01.shp
0089_418.6,2040,19000,Segments_WF - 2023-08-01.shp
0089_419.3,2040,20000,Segments_WF - 2023-08-01.shp
0089_420.1,2040,19000,Segments_WF - 2023-08-01.shp
0089_420.3,2040,8500,Segments_WF - 2023-08-01.shp
0089_421.7,2040,8400,Segments_WF - 2023-08-01.shp
0089_422.5,2040,10000,Segments_WF - 2023-08-01.shp
0089_422.7,2040,15000,Segments_WF - 2023-08-01.shp
0089_423.4,2040,15500,Segments_WF - 2023-08-01.shp
0089_423.8,2040,14000,Segments_WF - 2023-08-01.shp
0089_425.0,2040,13500,Segments_WF - 2023-08-01.shp
0089_427.1,2040,14500,Segments_WF - 2023-08-01.shp
0089_427.7,2040,14500,Segments_WF - 2023-08-01.shp
0089_428.1,2040,15500,Segments_WF - 2023-08-01.shp
0089_428.8,2040,12000,Segments_WF - 2023-08-01.shp
0089_430.3,2040,20000,Segments_WF - 2023-08-01.shp
0089_432.1,2040,19500,Segments_WF - 2023-08-01.shp
0089_433.3,2040,19500,Segments_WF - 2023-08-01.shp
0090_000.0,2040,15000,Segments_WF - 2023-08-01.shp
0090_000.2,2040,14500,Segments_WF - 2023-08-01.shp
0090_000.5,2040,6000,Segments_WF - 2023-08-01.shp
0091_000.0,2040,21500,Segments_WF - 2023-08-01.shp
0091_000.1,2040,27500,Segments_WF - 2023-08-01.shp
0091_001.0,2040,25500,Segments_WF - 2023-08-01.shp
0091_001.4,2040,28000,Segments_WF - 2023-08-01.shp
0091_001.6,2040,27500,Segments_WF - 2023-08-01.shp
0091_002.0,2040,29000,Segments_WF - 2023-08-01.shp
0091_003.7,2040,21500,Segments_WF - 2023-08-01.shp
0092_000.0,2040,35500,Segments_WF - 2023-08-01.shp
0092_000.1,2040,30000,Segments_WF - 2023-08-01.shp
0092_000.5,2040,40000,Segments_WF - 2023-08-01.shp
0092_000.8,2040,33000,Segments_WF - 2023-08-01.shp
0092_001.4,2040,42000,Segments_WF - 2023-08-01.shp
0092_002.4,2040,49000,Segments_WF - 2023-08-01.shp
0092_003.4,2040,35000,Segments_WF - 2023-08-01.shp
0092_003.9,2040,36500,Segments_WF - 2023-08-01.shp
0092_004.9,2040,26500,Segments_WF - 2023-08-01.shp
0092_005.8,2040,20500,Segments_WF - 2023-08-01.shp
0092_006.4,2040,11500,Segments_WF - 2023-08-01.shp
0092_007.3,2040,11000,Segments_WF - 2023-08-01.shp
0093_000.0,2040,33000,Segments_WF - 2023-08-01.shp
0093_000.1,2040,33000,Segments_WF - 2023-08-01.shp
0097_000.0,2040,12500,Segments_WF - 2023-08-01.shp
0097_000.5,2040,14500,Segments_WF - 2023-08-01.shp
0097_001.1,2040,14500,Segments_WF - 2023-08-01.shp
0097_001.5,2040,14000,Segments_WF - 2023-08-01.shp
0097_002.0,2040,16000,Segments_WF - 2023-08-01.shp
0097_003.1,2040,26500,Segments_WF - 2023-08-01.shp
0097_003.6,2040,29500,Segments_WF - 2023-08-01.shp
0097_004.1,2040,31000,Segments_WF - 2023-08-01.shp
0097_004.4,2040,34000,Segments_WF - 2023-08-01.shp
0097_005.1,2040,37500,Segments_WF - 2023-08-01.shp
0097_005.3,2040,37500,Segments_WF - 2023-08-01.shp
0103_000.0,2040,14000,Segments_WF - 2023-08-01.shp
0104_000.0,2040,20000,Segments_WF - 2023-08-01.shp
0104_000.7,2040,30000,Segments_WF - 2023-08-01.shp
0104_001.0,2040,18500,Segments_WF - 2023-08-01.shp
0104_001.8,2040,12500,Segments_WF - 2023-08-01.shp
0105_000.0,2040,22000,Segments_WF - 2023-08-01.shp
0105_000.2,2040,19000,Segments_WF - 2023-08-01.shp
0105_000.5,2040,23500,Segments_WF - 2023-08-01.shp
0105_000.7,2040,21500,Segments_WF - 2023-08-01.shp
0105_000.8,2040,21500,Segments_WF - 2023-08-01.shp
0106_000.0,2040,12500,Segments_WF - 2023-08-01.shp
0106_000.3,2040,14000,Segments_WF - 2023-08-01.shp
0106_000.4,2040,22500,Segments_WF - 2023-08-01.shp
0106_000.8,2040,22000,Segments_WF - 2023-08-01.shp
0106_001.1,2040,17500,Segments_WF - 2023-08-01.shp
0106_002.0,2040,20000,Segments_WF - 2023-08-01.shp
0106_002.5,2040,19000,Segments_WF - 2023-08-01.shp
0106_003.0,2040,12500,Segments_WF - 2023-08-01.shp
0106_003.6,2040,12000,Segments_WF - 2023-08-01.shp
0106_006.1,2040,9800,Segments_WF - 2023-08-01.shp
0106_007.3,2040,12000,Segments_WF - 2023-08-01.shp
0106_008.0,2040,12500,Segments_WF - 2023-08-01.shp
0106_008.3,2040,12500,Segments_WF - 2023-08-01.shp
0106_009.0,2040,13500,Segments_WF - 2023-08-01.shp
0106_009.4,2040,6600,Segments_WF - 2023-08-01.shp
0107_000.0,2040,11000,Segments_WF - 2023-08-01.shp
0107_000.2,2040,11000,Segments_WF - 2023-08-01.shp
0108_000.0,2040,67500,Segments_WF - 2023-08-01.shp
0108_000.1,2040,61000,Segments_WF - 2023-08-01.shp
0108_000.7,2040,33500,Segments_WF - 2023-08-01.shp
0108_001.0,2040,40500,Segments_WF - 2023-08-01.shp
0108_002.0,2040,37500,Segments_WF - 2023-08-01.shp
0108_002.5,2040,38000,Segments_WF - 2023-08-01.shp
0108_003.0,2040,30500,Segments_WF - 2023-08-01.shp
0108_004.0,2040,26000,Segments_WF - 2023-08-01.shp
0108_005.0,2040,34000,Segments_WF - 2023-08-01.shp
0108_005.5,2040,47000,Segments_WF - 2023-08-01.shp
0108_006.0,2040,37500,Segments_WF - 2023-08-01.shp
0108_006.5,2040,31500,Segments_WF - 2023-08-01.shp
0108_007.0,2040,32500,Segments_WF - 2023-08-01.shp
0108_007.5,2040,36500,Segments_WF - 2023-08-01.shp
0108_008.0,2040,36500,Segments_WF - 2023-08-01.shp
0108_008.5,2040,37500,Segments_WF - 2023-08-01.shp
0108_009.0,2040,29000,Segments_WF - 2023-08-01.shp
0108_010.0,2040,29500,Segments_WF - 2023-08-01.shp
0108_010.1,2040,26500,Segments_WF - 2023-08-01.shp
0108_010.8,2040,26500,Segments_WF - 2023-08-01.shp
0108_011.3,2040,29000,Segments_WF - 2023-08-01.shp
0108_011.6,2040,28500,Segments_WF - 2023-08-01.shp
0108_012.0,2040,19000,Segments_WF - 2023-08-01.shp
0108_012.7,2040,21500,Segments_WF - 2023-08-01.shp
0109_000.0,2040,19500,Segments_WF - 2023-08-01.shp
0109_000.4,2040,21000,Segments_WF - 2023-08-01.shp
0109_001.1,2040,17500,Segments_WF - 2023-08-01.shp
0110_000.0,2040,2300,Segments_WF - 2023-08-01.shp
0110_001.0,2040,3500,Segments_WF - 2023-08-01.shp
0110_002.0,2040,4300,Segments_WF - 2023-08-01.shp
0110_002.5,2040,4200,Segments_WF - 2023-08-01.shp
0110_003.0,2040,5900,Segments_WF - 2023-08-01.shp
0111_000.0,2040,17000,Segments_WF - 2023-08-01.shp
0111_000.8,2040,18500,Segments_WF - 2023-08-01.shp
0111_001.8,2040,18000,Segments_WF - 2023-08-01.shp
0111_002.3,2040,19500,Segments_WF - 2023-08-01.shp
0111_004.5,2040,19000,Segments_WF - 2023-08-01.shp
0111_004.7,2040,14000,Segments_WF - 2023-08-01.shp
0111_005.8,2040,15500,Segments_WF - 2023-08-01.shp
0111_007.1,2040,21000,Segments_WF - 2023-08-01.shp
0111_008.1,2040,17000,Segments_WF - 2023-08-01.shp
0111_009.1,2040,16000,Segments_WF - 2023-08-01.shp
0111_009.6,2040,20000,Segments_WF - 2023-08-01.shp
0111_010.1,2040,20500,Segments_WF - 2023-08-01.shp
0114_000.0,2040,31000,Segments_WF - 2023-08-01.shp
0114_000.4,2040,29500,Segments_WF - 2023-08-01.shp
0114_000.5,2040,26000,Segments_WF - 2023-08-01.shp
0114_001.1,2040,25500,Segments_WF - 2023-08-01.shp
0114_001.2,2040,25000,Segments_WF - 2023-08-01.shp
0114_001.6,2040,17000,Segments_WF - 2023-08-01.shp
0114_002.2,2040,9500,Segments_WF - 2023-08-01.shp
0114_002.3,2040,12000,Segments_WF - 2023-08-01.shp
0114_003.0,2040,7900,Segments_WF - 2023-08-01.shp
0114_003.4,2040,9400,Segments_WF - 2023-08-01.shp
0114_003.8,2040,11500,Segments_WF - 2023-08-01.shp
0114_004.7,2040,32500,Segments_WF - 2023-08-01.shp
0114_005.0,2040,25000,Segments_WF - 2023-08-01.shp
0114_005.3,2040,25000,Segments_WF - 2023-08-01.shp
0114_005.8,2040,24500,Segments_WF - 2023-08-01.shp
0114_006.1,2040,28000,Segments_WF - 2023-08-01.shp
0114_006.6,2040,28000,Segments_WF - 2023-08-01.shp
0114_007.1,2040,32500,Segments_WF - 2023-08-01.shp
0114_007.6,2040,27500,Segments_WF - 2023-08-01.shp
0114_008.2,2040,27500,Segments_WF - 2023-08-01.shp
0114_008.6,2040,25000,Segments_WF - 2023-08-01.shp
0114_009.1,2040,24500,Segments_WF - 2023-08-01.shp
0114_010.3,2040,17000,Segments_WF - 2023-08-01.shp
0114_010.6,2040,17500,Segments_WF - 2023-08-01.shp
0115_000.0,2040,16000,Segments_WF - 2023-08-01.shp
0115_000.3,2040,17500,Segments_WF - 2023-08-01.shp
0115_000.5,2040,21000,Segments_WF - 2023-08-01.shp
0115_000.7,2040,10000,Segments_WF - 2023-08-01.shp
0115_000.9,2040,4200,Segments_WF - 2023-08-01.shp
0115_001.6,2040,5700,Segments_WF - 2023-08-01.shp
0115_002.8,2040,2700,Segments_WF - 2023-08-01.shp
0115_003.7,2040,2000,Segments_WF - 2023-08-01.shp
0115_005.7,2040,3000,Segments_WF - 2023-08-01.shp
0115_006.3,2040,17000,Segments_WF - 2023-08-01.shp
0115_007.1,2040,2000,Segments_WF - 2023-08-01.shp
0115_007.7,2040,1700,Segments_WF - 2023-08-01.shp
0126_000.0,2040,22500,Segments_WF - 2023-08-01.shp
0126_000.2,2040,28000,Segments_WF - 2023-08-01.shp
0126_000.3,2040,26500,Segments_WF - 2023-08-01.shp
0126_000.6,2040,31500,Segments_WF - 2023-08-01.shp
0126_000.8,2040,32000,Segments_WF - 2023-08-01.shp
0126_001.7,2040,26000,Segments_WF - 2023-08-01.shp
0126_001.9,2040,27500,Segments_WF - 2023-08-01.shp
0126_002.3,2040,30000,Segments_WF - 2023-08-01.shp
0126_003.3,2040,25000,Segments_WF - 2023-08-01.shp
0126_003.8,2040,26000,Segments_WF - 2023-08-01.shp
0126_004.6,2040,25000,Segments_WF - 2023-08-01.shp
0126_005.2,2040,25000,Segments_WF - 2023-08-01.shp
0126_005.4,2040,23000,Segments_WF - 2023-08-01.shp
0126_005.7,2040,32500,Segments_WF - 2023-08-01.shp
0126_006.1,2040,18500,Segments_WF - 2023-08-01.shp
0126_006.2,2040,19500,Segments_WF - 2023-08-01.shp
0126_006.7,2040,20000,Segments_WF - 2023-08-01.shp
0126_007.2,2040,25500,Segments_WF - 2023-08-01.shp
0126_007.7,2040,25500,Segments_WF - 2023-08-01.shp
0126_008.2,2040,22500,Segments_WF - 2023-08-01.shp
0126_008.7,2040,44500,Segments_WF - 2023-08-01.shp
0126_009.1,2040,44500,Segments_WF - 2023-08-01.shp
0126_009.2,2040,29000,Segments_WF - 2023-08-01.shp
0126_009.7,2040,28500,Segments_WF - 2023-08-01.shp
0126_010.2,2040,28000,Segments_WF - 2023-08-01.shp
0126_010.7,2040,26500,Segments_WF - 2023-08-01.shp
0126_011.2,2040,18500,Segments_WF - 2023-08-01.shp
0126_011.7,2040,23500,Segments_WF - 2023-08-01.shp
0126_012.7,2040,23000,Segments_WF - 2023-08-01.shp
0126_013.3,2040,15500,Segments_WF - 2023-08-01.shp
0126_013.7,2040,16000,Segments_WF - 2023-08-01.shp
0126_014.5,2040,11500,Segments_WF - 2023-08-01.shp
0126_014.9,2040,9100,Segments_WF - 2023-08-01.shp
0126_016.1,2040,11000,Segments_WF - 2023-08-01.shp
0126_017.5,2040,9800,Segments_WF - 2023-08-01.shp
0126_018.7,2040,12000,Segments_WF - 2023-08-01.shp
0126_019.7,2040,11000,Segments_WF - 2023-08-01.shp
0126_020.8,2040,11500,Segments_WF - 2023-08-01.shp
0126_021.2,2040,11500,Segments_WF - 2023-08-01.shp
0127_000.0,2040,15500,Segments_WF - 2023-08-01.shp
0127_001.5,2040,16500,Segments_WF - 2023-08-01.shp
0127_001.7,2040,20000,Segments_WF - 2023-08-01.shp
0129_000.0,2040,18000,Segments_WF - 2023-08-01.shp
0129_000.5,2040,29000,Segments_WF - 2023-08-01.shp
0129_001.4,2040,36500,Segments_WF - 2023-08-01.shp
0129_001.8,2040,17000,Segments_WF - 2023-08-01.shp
0129_003.0,2040,20500,Segments_WF - 2023-08-01.shp
0129_003.3,2040,18500,Segments_WF - 2023-08-01.shp
0129_003.9,2040,19000,Segments_WF - 2023-08-01.shp
0129_004.5,2040,12000,Segments_WF - 2023-08-01.shp
0129_005.8,2040,13500,Segments_WF - 2023-08-01.shp
0129_006.1,2040,15000,Segments_WF - 2023-08-01.shp
0131_001.5,2040,40500,Segments_WF - 2023-08-01.shp
0131_001.7,2040,30000,Segments_WF - 2023-08-01.shp
0134_000.0,2040,7300,Segments_WF - 2023-08-01.shp
0134_001.0,2040,8300,Segments_WF - 2023-08-01.shp
0134_002.0,2040,8000,Segments_WF - 2023-08-01.shp
0134_003.0,2040,6600,Segments_WF - 2023-08-01.shp
0134_003.8,2040,4800,Segments_WF - 2023-08-01.shp
